Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-08-17;46 шт;1 263;1 060 ₽;20%;—;848 ₽;831 ₽;39 008 ₽;1 494;5,0;Да;Да
2025-08-16;33 шт;1 298;1 060 ₽;20%;—;848 ₽;831 ₽;27 896 ₽;1 491;5,0;Да;Да
2025-08-15;44 шт;1 303;1 060 ₽;20%;—;848 ₽;831 ₽;37 114 ₽;1 490;5,0;Да;Да
2025-08-14;44 шт;1 334;1 060 ₽;22%;—;837 ₽;820 ₽;36 344 ₽;1 490;5,0;Да;Да
2025-08-13;44 шт;1 370;1 060 ₽;23%;—;826 ₽;820 ₽;36 344 ₽;1 488;5,0;Да;Да
2025-08-12;51 шт;1 399;1 060 ₽;23%;—;826 ₽;820 ₽;42 126 ₽;1 487;5,0;Да;Да
2025-08-11;48 шт;1 062;1 060 ₽;22%;—;837 ₽;820 ₽;39 648 ₽;1 486;5,0;Да;Да
2025-08-10;32 шт;1 094;1 060 ₽;23%;—;826 ₽;809 ₽;26 432 ₽;1 486;5,0;Да;Да
2025-08-09;40 шт;1 110;1 060 ₽;23%;—;826 ₽;809 ₽;33 040 ₽;1 481;5,0;Да;Да
2025-08-08;26 шт;1 133;1 060 ₽;23%;—;826 ₽;809 ₽;21 476 ₽;1 478;5,0;Да;Да
2025-08-07;42 шт;1 144;1 060 ₽;23%;—;826 ₽;820 ₽;34 692 ₽;1 475;5,0;Да;Да
2025-08-06;38 шт;1 164;1 060 ₽;23%;—;826 ₽;820 ₽;31 388 ₽;1 473;5,0;Да;Да
2025-08-05;35 шт;1 182;1 060 ₽;22%;—;837 ₽;820 ₽;28 910 ₽;1 469;5,0;Да;Да
2025-08-04;41 шт;1 009;1 060 ₽;23%;—;826 ₽;799 ₽;33 866 ₽;1 463;5,0;Да;Да
2025-08-03;36 шт;1 022;1 060 ₽;23%;—;826 ₽;799 ₽;29 736 ₽;1 462;5,0;Да;Да
2025-08-02;53 шт;1 045;1 060 ₽;23%;—;826 ₽;799 ₽;43 778 ₽;1 458;5,0;Да;Да
2025-08-01;37 шт;1 078;1 060 ₽;25%;—;805 ₽;788 ₽;30 606 ₽;1 458;5,0;Да;Да
2025-07-31;37 шт;1 096;1 060 ₽;25%;—;795 ₽;779 ₽;29 919 ₽;1 456;5,0;Да;Да
2025-07-30;37 шт;1 111;1 060 ₽;23%;—;826 ₽;809 ₽;30 683 ₽;1 454;5,0;Да;Да
2025-07-29;42 шт;833;1 060 ₽;25%;—;805 ₽;788 ₽;34 414 ₽;1 448;5,0;Да;Да
2025-07-28;44 шт;694;1 060 ₽;25%;—;795 ₽;779 ₽;35 777 ₽;1 448;5,0;Да;Да
2025-07-27;48 шт;717;1 060 ₽;24%;—;816 ₽;799 ₽;39 702 ₽;1 444;5,0;Да;Да
2025-07-26;40 шт;740;1 060 ₽;25%;—;805 ₽;788 ₽;32 642 ₽;1 437;5,0;Да;Да
2025-07-25;42 шт;651;1 060 ₽;27%;—;784 ₽;768 ₽;34 355 ₽;1 435;5,0;Да;Да
2025-07-24;50 шт;677;1 060 ₽;25%;—;805 ₽;788 ₽;40 656 ₽;1 430;5,0;Да;Да
2025-07-23;56 шт;701;1 060 ₽;23%;—;826 ₽;809 ₽;46 383 ₽;1 427;5,0;Да;Да
2025-07-22;64 шт;737;1 060 ₽;25%;—;805 ₽;788 ₽;51 997 ₽;1 421;5,0;Да;Да
2025-07-21;60 шт;711;1 060 ₽;24%;—;816 ₽;799 ₽;49 274 ₽;1 421;5,0;Да;Да
2025-07-20;69 шт;756;1 060 ₽;24%;—;816 ₽;799 ₽;57 068 ₽;1 417;5,0;Да;Да
2025-07-19;34 шт;811;1 060 ₽;25%;—;805 ₽;788 ₽;27 746 ₽;1 416;5,0;Да;Да
2025-07-18;57 шт;826;1 060 ₽;25%;—;795 ₽;779 ₽;46 398 ₽;0;0,0;Да;Да
2025-07-17;47 шт;869;1 060 ₽;25%;—;805 ₽;788 ₽;38 001 ₽;1 414;5,0;Да;Да
2025-07-16;51 шт;907;1 029 ₽;24%;—;792 ₽;776 ₽;41 022 ₽;1 414;5,0;Да;Да
2025-07-15;45 шт;571;1 029 ₽;23%;—;802 ₽;785 ₽;36 270 ₽;1 414;5,0;Да;Да
2025-07-14;44 шт;596;1 029 ₽;23%;—;802 ₽;785 ₽;34 451 ₽;1 410;5,0;Да;Да
2025-07-13;33 шт;626;1 029 ₽;27%;—;761 ₽;745 ₽;25 505 ₽;1 404;5,0;Да;Да
2025-07-12;46 шт;643;1 029 ₽;26%;—;771 ₽;755 ₽;35 719 ₽;1 404;5,0;Да;Да
2025-07-11;39 шт;666;1 029 ₽;25%;—;782 ₽;766 ₽;31 408 ₽;1 401;5,0;Да;Да
2025-07-10;43 шт;691;1 029 ₽;25%;—;782 ₽;766 ₽;34 246 ₽;1 399;5,0;Да;Да
2025-07-09;30 шт;718;1 029 ₽;25%;—;782 ₽;766 ₽;23 920 ₽;1 394;5,0;Да;Да
2025-07-08;36 шт;731;1 029 ₽;24%;—;792 ₽;776 ₽;28 912 ₽;1 389;5,0;Да;Да
2025-07-07;35 шт;762;1 029 ₽;24%;—;792 ₽;776 ₽;27 910 ₽;1 389;5,0;Да;Да
2025-07-06;30 шт;783;1 029 ₽;24%;—;792 ₽;776 ₽;23 890 ₽;1 380;5,0;Да;Да
2025-07-05;24 шт;804;1 029 ₽;25%;—;782 ₽;766 ₽;19 128 ₽;1 380;5,0;Да;Да
2025-07-04;19 шт;728;1 029 ₽;25%;—;782 ₽;766 ₽;15 158 ₽;1 376;5,0;Да;Да
2025-07-03;25 шт;737;1 029 ₽;24%;—;792 ₽;776 ₽;19 920 ₽;1 374;5,0;Да;Да
2025-07-02;40 шт;750;1 029 ₽;24%;—;792 ₽;776 ₽;31 980 ₽;5 638;5,0;Да;Да
2025-07-01;32 шт;774;1 029 ₽;24%;—;792 ₽;776 ₽;25 614 ₽;5 630;5,0;Да;Да
2025-06-30;30 шт;791;1 029 ₽;24%;—;792 ₽;776 ₽;23 790 ₽;5 613;5,0;Да;Да
2025-06-29;26 шт;812;1 029 ₽;24%;—;792 ₽;776 ₽;20 832 ₽;5 597;5,0;Да;Да
2025-06-28;21 шт;825;1 029 ₽;23%;—;802 ₽;785 ₽;16 832 ₽;5 585;5,0;Да;Да
2025-06-27;36 шт;821;1 029 ₽;24%;—;792 ₽;776 ₽;28 712 ₽;5 569;5,0;Да;Да
2025-06-26;30 шт;847;1 029 ₽;23%;—;802 ₽;785 ₽;24 352 ₽;5 559;5,0;Да;Да
2025-06-25;27 шт;864;1 030 ₽;23%;—;803 ₽;786 ₽;21 744 ₽;5 546;5,0;Да;Нет
2025-06-24;24 шт;875;1 030 ₽;23%;—;803 ₽;786 ₽;19 346 ₽;5 527;5,0;Да;Нет
2025-06-23;36 шт;877;1 030 ₽;24%;—;793 ₽;777 ₽;29 220 ₽;5 510;5,0;Да;Нет
2025-06-22;35 шт;888;1 030 ₽;22%;—;813 ₽;796 ₽;28 417 ₽;5 496;5,0;Да;Нет
2025-06-21;30 шт;910;1 030 ₽;29%;—;741 ₽;726 ₽;22 912 ₽;5 479;5,0;Да;Нет
2025-06-20;40 шт;918;1 030 ₽;30%;—;721 ₽;706 ₽;30 274 ₽;5 456;5,0;Да;Нет
2025-06-19;29 шт;458;1 030 ₽;30%;—;721 ₽;706 ₽;22 081 ₽;5 441;5,0;Да;Нет
2025-06-18;29 шт;468;1 030 ₽;29%;—;741 ₽;726 ₽;22 161 ₽;5 427;5,0;Да;Нет
2025-06-17;28 шт;471;1 030 ₽;28%;—;751 ₽;735 ₽;21 418 ₽;5 415;5,0;Да;Нет
2025-06-16;22 шт;474;1 030 ₽;28%;—;751 ₽;735 ₽;16 805 ₽;5 393;5,0;Да;Нет
2025-06-15;35 шт;475;1 030 ₽;29%;—;741 ₽;726 ₽;26 211 ₽;5 376;5,0;Да;Нет
2025-06-14;26 шт;486;1 030 ₽;30%;—;731 ₽;716 ₽;19 179 ₽;5 354;5,0;Да;Нет
2025-06-13;31 шт;489;1 030 ₽;30%;—;721 ₽;706 ₽;23 437 ₽;5 343;5,0;Да;Нет
2025-06-12;41 шт;494;1 030 ₽;26%;—;772 ₽;756 ₽;32 096 ₽;5 323;5,0;Да;Нет
2025-06-11;28 шт;509;1 030 ₽;28%;—;751 ₽;735 ₽;21 879 ₽;5 302;5,0;Да;Нет
2025-06-10;30 шт;510;1 030 ₽;28%;—;751 ₽;735 ₽;23 071 ₽;5 278;5,0;Да;Нет
2025-06-09;38 шт;510;1 050 ₽;28%;—;766 ₽;750 ₽;29 824 ₽;5 256;5,0;Да;Нет
2025-06-08;47 шт;524;996 ₽;27%;—;737 ₽;722 ₽;35 977 ₽;5 234;5,0;Да;Да
2025-06-07;52 шт;544;1 000 ₽;26%;—;740 ₽;725 ₽;39 640 ₽;5 221;5,0;Да;Да
2025-06-06;60 шт;566;1 000 ₽;29%;—;720 ₽;705 ₽;44 062 ₽;5 206;5,0;Да;Да
2025-06-05;47 шт;604;980 ₽;25%;—;735 ₽;720 ₽;35 703 ₽;5 194;5,0;Да;Да
2025-06-04;33 шт;628;1 020 ₽;25%;—;765 ₽;749 ₽;25 795 ₽;5 180;5,0;Да;Нет
2025-06-03;70 шт;646;1 020 ₽;25%;—;775 ₽;759 ₽;55 160 ₽;5 150;5,0;Да;Нет
2025-06-02;90 шт;695;1 020 ₽;27%;—;754 ₽;738 ₽;67 926 ₽;5 145;5,0;Да;Нет
2025-06-01;128 шт;773;1 010 ₽;29%;—;719 ₽;704 ₽;93 982 ₽;5 123;5,0;Да;Да
2025-05-31;75 шт;889;1 010 ₽;28%;—;729 ₽;714 ₽;56 145 ₽;5 104;5,0;Да;Да
2025-05-30;106 шт;955;1 010 ₽;27%;—;739 ₽;724 ₽;79 774 ₽;5 092;5,0;Да;Да
2025-05-29;78 шт;1 048;1 010 ₽;26%;—;749 ₽;734 ₽;60 244 ₽;5 069;5,0;Да;Да
2025-05-28;47 шт;896;1 010 ₽;24%;—;768 ₽;752 ₽;37 070 ₽;5 053;5,0;Да;Да
2025-05-27;31 шт;783;1 020 ₽;24%;—;776 ₽;760 ₽;24 426 ₽;5 021;5,0;Да;Да
2025-05-26;34 шт;796;1 020 ₽;29%;—;725 ₽;710 ₽;26 234 ₽;5 006;5,0;Да;Да
2025-05-25;25 шт;576;1 020 ₽;27%;—;745 ₽;730 ₽;19 368 ₽;4 989;5,0;Да;Да
2025-05-24;20 шт;501;1 020 ₽;27%;—;745 ₽;730 ₽;15 522 ₽;4 970;5,0;Да;Да
2025-05-23;22 шт;508;1 020 ₽;27%;—;745 ₽;730 ₽;16 972 ₽;4 942;5,0;Нет;Да
2025-05-22;15 шт;511;1 020 ₽;27%;—;745 ₽;730 ₽;11 911 ₽;4 927;5,0;Нет;Да
2025-05-21;18 шт;508;1 020 ₽;27%;—;745 ₽;730 ₽;13 554 ₽;4 904;5,0;Да;Да
2025-05-20;45 шт;501;1 020 ₽;28%;—;735 ₽;720 ₽;33 795 ₽;4 878;5,0;Да;Да
2025-05-19;31 шт;527;1 020 ₽;28%;—;744 ₽;729 ₽;23 542 ₽;4 861;5,0;Да;Нет
2025-05-18;31 шт;543;1 020 ₽;25%;—;765 ₽;749 ₽;23 915 ₽;4 839;5,0;Да;Нет
2025-05-17;40 шт;553;1 020 ₽;28%;—;744 ₽;729 ₽;29 406 ₽;4 818;5,0;Да;Нет
2025-05-16;40 шт;562;1 020 ₽;37%;—;652 ₽;638 ₽;26 948 ₽;4 794;5,0;Да;Нет
2025-05-15;47 шт;587;1 020 ₽;38%;—;642 ₽;629 ₽;31 898 ₽;4 778;5,0;Да;Нет
2025-05-14;47 шт;606;1 020 ₽;35%;—;663 ₽;649 ₽;32 438 ₽;4 757;5,0;Да;Нет
2025-05-13;55 шт;622;1 020 ₽;34%;—;683 ₽;669 ₽;38 108 ₽;4 743;5,0;Да;Да
2025-05-12;45 шт;647;1 020 ₽;37%;—;652 ₽;638 ₽;31 157 ₽;4 726;5,0;Да;Да
2025-05-11;55 шт;663;1 020 ₽;35%;—;673 ₽;659 ₽;37 791 ₽;4 698;5,0;Да;Да
2025-05-10;58 шт;695;1 020 ₽;37%;—;652 ₽;638 ₽;40 072 ₽;4 679;5,0;Да;Да
2025-05-09;45 шт;722;1 020 ₽;35%;—;663 ₽;649 ₽;31 166 ₽;4 661;5,0;Да;Да
2025-05-08;62 шт;744;1 020 ₽;34%;—;683 ₽;669 ₽;43 538 ₽;4 649;5,0;Нет;Да
2025-05-07;48 шт;581;1 020 ₽;35%;—;673 ₽;659 ₽;33 493 ₽;4 633;5,0;Да;Да
2025-05-06;68 шт;605;1 020 ₽;34%;—;683 ₽;669 ₽;48 141 ₽;4 607;5,0;Да;Да
2025-05-05;59 шт;646;1 020 ₽;34%;—;683 ₽;669 ₽;41 263 ₽;4 592;5,0;Да;Да
2025-05-04;63 шт;676;1 020 ₽;33%;—;693 ₽;679 ₽;44 523 ₽;4 575;5,0;Да;Да
2025-05-03;65 шт;704;1 020 ₽;34%;—;683 ₽;669 ₽;45 778 ₽;4 557;5,0;Да;Да
2025-05-02;61 шт;727;1 020 ₽;33%;—;693 ₽;679 ₽;43 212 ₽;4 545;5,0;Да;Да
2025-05-01;54 шт;743;1 020 ₽;30%;—;714 ₽;699 ₽;38 956 ₽;4 536;5,0;Да;Да
2025-04-30;77 шт;775;1 020 ₽;30%;—;714 ₽;699 ₽;56 725 ₽;4 523;5,0;Да;Да
2025-04-29;77 шт;817;1 020 ₽;25%;—;765 ₽;749 ₽;60 278 ₽;4 510;5,0;Да;Нет
2025-04-28;66 шт;855;1 050 ₽;24%;—;798 ₽;782 ₽;53 643 ₽;4 503;5,0;Да;Нет
2025-04-27;76 шт;883;1 050 ₽;22%;—;829 ₽;812 ₽;62 854 ₽;4 486;5,0;Да;Нет
2025-04-26;71 шт;918;1 050 ₽;22%;—;829 ₽;812 ₽;58 309 ₽;4 462;5,0;Да;Нет
2025-04-25;51 шт;944;1 050 ₽;22%;—;829 ₽;812 ₽;41 744 ₽;4 447;5,0;Да;Нет
2025-04-24;95 шт;968;1 050 ₽;24%;—;808 ₽;791 ₽;75 939 ₽;4 430;5,0;Да;Нет
2025-04-23;111 шт;1 037;1 020 ₽;23%;—;795 ₽;779 ₽;87 240 ₽;4 411;5,0;Да;Нет
2025-04-22;105 шт;1 128;1 000 ₽;22%;—;780 ₽;764 ₽;81 900 ₽;4 401;5,0;Да;Да
2025-04-21;145 шт;1 213;1 000 ₽;22%;—;780 ₽;764 ₽;113 100 ₽;4 385;5,0;Да;Да
2025-04-20;114 шт;1 339;1 000 ₽;23%;—;770 ₽;754 ₽;88 300 ₽;4 368;5,0;Да;Да
2025-04-19;79 шт;1 440;1 000 ₽;23%;—;770 ₽;754 ₽;61 040 ₽;4 354;5,0;Да;Да
2025-04-18;76 шт;1 504;1 000 ₽;22%;—;780 ₽;764 ₽;59 140 ₽;4 341;5,0;Да;Да
2025-04-17;61 шт;1 563;1 000 ₽;22%;—;780 ₽;764 ₽;47 090 ₽;4 323;5,0;Да;Да
2025-04-16;56 шт;1 610;1 000 ₽;22%;—;780 ₽;764 ₽;43 430 ₽;4 310;5,0;Нет;Да
2025-04-15;30 шт;1 460;1 000 ₽;22%;—;780 ₽;764 ₽;22 970 ₽;4 290;5,0;Нет;Да
2025-04-14;33 шт;1 477;1 000 ₽;22%;—;780 ₽;764 ₽;25 330 ₽;4 274;5,0;Нет;Да
2025-04-13;36 шт;1 484;1 000 ₽;22%;—;780 ₽;764 ₽;27 700 ₽;4 265;5,0;Нет;Да
2025-04-12;53 шт;1 508;1 000 ₽;22%;—;780 ₽;764 ₽;40 730 ₽;4 251;5,0;Нет;Да
2025-04-11;27 шт;1 550;1 000 ₽;22%;—;780 ₽;764 ₽;20 470 ₽;4 234;5,0;Нет;Да
2025-04-10;30 шт;1 561;1 000 ₽;22%;—;780 ₽;764 ₽;22 820 ₽;4 214;5,0;Нет;Да
2025-04-09;41 шт;1 579;1 000 ₽;22%;—;780 ₽;764 ₽;31 090 ₽;4 207;5,0;Нет;Да
2025-04-08;26 шт;1 600;1 000 ₽;22%;—;780 ₽;764 ₽;19 970 ₽;4 198;5,0;Нет;Да
2025-04-07;38 шт;1 607;1 000 ₽;22%;—;780 ₽;764 ₽;29 050 ₽;4 189;5,0;Нет;Да
2025-04-06;25 шт;1 631;1 000 ₽;22%;—;780 ₽;764 ₽;19 090 ₽;4 177;5,0;Нет;Да
2025-04-05;20 шт;1 633;1 000 ₽;22%;—;780 ₽;764 ₽;15 350 ₽;4 164;5,0;Да;Да
2025-04-04;38 шт;1 635;1 000 ₽;22%;—;780 ₽;764 ₽;29 210 ₽;4 151;5,0;Нет;Да
2025-04-03;29 шт;1 637;1 000 ₽;22%;—;780 ₽;764 ₽;22 170 ₽;4 129;5,0;Нет;Нет
2025-04-02;61 шт;1 637;1 000 ₽;22%;—;780 ₽;764 ₽;46 820 ₽;4 118;5,0;Да;Да
2025-04-01;38 шт;1 680;1 000 ₽;24%;—;760 ₽;744 ₽;28 840 ₽;4 101;5,0;Да;Да
2025-03-31;56 шт;1 698;1 000 ₽;23%;—;770 ₽;754 ₽;42 790 ₽;4 085;5,0;Да;Да
2025-03-30;16 шт;1 733;1 000 ₽;23%;—;770 ₽;754 ₽;12 190 ₽;4 070;5,0;Да;Да
2025-03-29;23 шт;1 726;1 000 ₽;22%;—;780 ₽;764 ₽;17 580 ₽;4 056;5,0;Нет;Да
2025-03-28;35 шт;1 732;1 000 ₽;22%;—;780 ₽;764 ₽;26 730 ₽;4 044;5,0;Нет;Да
2025-03-27;47 шт;1 777;1 000 ₽;22%;—;780 ₽;764 ₽;35 720 ₽;4 033;5,0;Нет;Да
2025-03-26;42 шт;1 808;1 000 ₽;22%;—;780 ₽;764 ₽;33 455 ₽;4 016;5,0;Нет;Да
2025-03-25;38 шт;1 819;1 100 ₽;22%;—;858 ₽;840 ₽;32 175 ₽;4 002;5,0;Да;Да
2025-03-24;27 шт;1 798;1 100 ₽;22%;—;858 ₽;840 ₽;22 913 ₽;3 991;5,0;Нет;Нет
2025-03-23;46 шт;1 791;1 100 ₽;22%;—;858 ₽;840 ₽;33 702 ₽;3 977;5,0;Да;Да
2025-03-22;42 шт;1 418;1 000 ₽;30%;—;702 ₽;687 ₽;29 349 ₽;3 956;5,0;Да;Да
2025-03-21;31 шт;1 430;1 000 ₽;30%;—;702 ₽;687 ₽;21 501 ₽;3 945;5,0;Да;Да
2025-03-20;31 шт;1 421;1 000 ₽;30%;—;702 ₽;687 ₽;21 710 ₽;3 933;5,0;Да;Да
2025-03-19;36 шт;1 422;1 000 ₽;30%;—;702 ₽;687 ₽;24 930 ₽;3 913;5,0;Да;Да
2025-03-18;58 шт;1 433;1 000 ₽;30%;—;702 ₽;687 ₽;40 131 ₽;3 903;5,0;Да;Да
2025-03-17;71 шт;1 472;1 000 ₽;30%;—;702 ₽;687 ₽;49 338 ₽;3 892;5,0;Да;Да
2025-03-16;73 шт;1 523;1 000 ₽;30%;—;702 ₽;687 ₽;51 246 ₽;3 869;5,0;Да;Да
2025-03-15;53 шт;1 458;1 000 ₽;30%;—;701 ₽;687 ₽;37 053 ₽;3 854;5,0;Да;Да
2025-03-14;78 шт;1 495;1 000 ₽;30%;—;702 ₽;687 ₽;54 054 ₽;3 835;5,0;Да;Да
2025-03-13;51 шт;1 554;1 000 ₽;30%;—;702 ₽;687 ₽;35 217 ₽;3 822;5,0;Да;Да
2025-03-12;56 шт;1 490;1 000 ₽;31%;—;693 ₽;0 ₽;38 556 ₽;3 812;5,0;Да;Да
2025-03-11;53 шт;1 530;1 000 ₽;30%;—;693 ₽;679 ₽;36 729 ₽;3 801;5,0;Да;Да
2025-03-10;73 шт;1 573;1 000 ₽;30%;—;693 ₽;679 ₽;50 589 ₽;3 786;5,0;Да;Да
2025-03-09;58 шт;1 640;1 000 ₽;30%;—;693 ₽;679 ₽;40 194 ₽;3 759;5,0;Да;Да
2025-03-08;34 шт;1 702;1 000 ₽;30%;—;693 ₽;679 ₽;23 562 ₽;3 750;5,0;Да;Да
2025-03-07;40 шт;1 740;1 000 ₽;30%;—;693 ₽;679 ₽;27 720 ₽;3 735;5,0;Да;Да
2025-03-06;43 шт;1 749;1 000 ₽;30%;—;693 ₽;679 ₽;29 799 ₽;3 720;5,0;Да;Нет
2025-03-05;25 шт;1 785;1 000 ₽;23%;—;770 ₽;754 ₽;19 250 ₽;3 702;5,0;Да;Нет
2025-03-04;29 шт;1 801;1 000 ₽;23%;—;770 ₽;754 ₽;22 330 ₽;3 684;5,0;Да;Нет
2025-03-03;33 шт;1 800;1 000 ₽;23%;—;770 ₽;754 ₽;25 410 ₽;3 665;5,0;Да;Нет
2025-03-02;39 шт;1 807;1 000 ₽;23%;—;770 ₽;754 ₽;30 030 ₽;3 648;5,0;Да;Нет
2025-03-01;44 шт;1 834;1 000 ₽;23%;—;770 ₽;754 ₽;33 880 ₽;3 626;5,0;Да;Нет
2025-02-28;36 шт;1 869;1 000 ₽;23%;—;770 ₽;754 ₽;27 720 ₽;3 601;5,0;Да;Нет
2025-02-27;36 шт;1 834;1 000 ₽;24%;—;760 ₽;744 ₽;27 360 ₽;3 591;5,0;Да;Нет
2025-02-26;30 шт;1 865;1 000 ₽;23%;—;770 ₽;754 ₽;23 100 ₽;3 573;5,0;Да;Нет
2025-02-25;89 шт;1 874;1 000 ₽;23%;—;770 ₽;754 ₽;68 530 ₽;3 555;5,0;Да;Нет
2025-02-24;39 шт;1 956;1 000 ₽;23%;—;770 ₽;754 ₽;30 030 ₽;3 541;5,0;Да;Нет
2025-02-23;54 шт;1 952;1 000 ₽;23%;—;770 ₽;754 ₽;41 580 ₽;3 522;5,0;Да;Нет
2025-02-22;63 шт;2 000;1 000 ₽;23%;—;770 ₽;754 ₽;48 510 ₽;3 490;5,0;Да;Нет
2025-02-21;115 шт;2 054;1 000 ₽;23%;—;770 ₽;754 ₽;88 550 ₽;3 471;5,0;Да;Нет
2025-02-20;59 шт;2 163;1 000 ₽;23%;—;770 ₽;754 ₽;45 430 ₽;3 461;5,0;Да;Нет
2025-02-19;60 шт;2 226;1 000 ₽;24%;—;760 ₽;744 ₽;45 600 ₽;3 446;5,0;Да;Нет
2025-02-18;56 шт;2 289;1 000 ₽;24%;—;760 ₽;744 ₽;42 560 ₽;3 432;5,0;Да;Нет
2025-02-17;43 шт;2 143;1 000 ₽;24%;—;760 ₽;744 ₽;32 680 ₽;3 415;5,0;Нет;Нет
2025-02-16;43 шт;1 833;1 100 ₽;31%;—;752 ₽;736 ₽;32 336 ₽;3 400;5,0;Да;Нет
2025-02-15;33 шт;1 645;1 100 ₽;30%;—;762 ₽;746 ₽;25 146 ₽;3 391;5,0;Да;Нет
2025-02-14;8 шт;1 064;1 100 ₽;31%;—;752 ₽;736 ₽;6 016 ₽;3 382;5,0;Нет;Нет
2025-02-13;9 шт;1 063;1 100 ₽;32%;—;742 ₽;727 ₽;6 678 ₽;3 370;5,0;Нет;Нет
2025-02-12;14 шт;1 063;1 100 ₽;31%;—;752 ₽;736 ₽;10 528 ₽;3 364;5,0;Нет;Нет
2025-02-11;14 шт;1 073;1 100 ₽;31%;—;752 ₽;736 ₽;10 528 ₽;3 354;5,0;Нет;Нет
2025-02-10;6 шт;1 080;1 100 ₽;30%;—;762 ₽;746 ₽;4 572 ₽;3 342;5,0;Нет;Нет
2025-02-09;16 шт;1 082;1 100 ₽;31%;—;752 ₽;736 ₽;12 032 ₽;3 328;5,0;Нет;Нет
