Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-07-17;39 шт;580;2 200 ₽;65%;—;781 ₽;765 ₽;32 021 ₽;377;5,0;Да;Да
2025-07-16;23 шт;591;2 200 ₽;64%;—;792 ₽;883 ₽;18 370 ₽;377;5,0;Да;Да
2025-07-15;31 шт;594;2 200 ₽;59%;—;902 ₽;883 ₽;25 465 ₽;375;5,0;Да;Да
2025-07-14;30 шт;452;2 200 ₽;59%;—;902 ₽;883 ₽;24 849 ₽;370;5,0;Да;Да
2025-07-13;22 шт;323;2 200 ₽;64%;—;792 ₽;776 ₽;17 963 ₽;369;5,0;Да;Да
2025-07-12;22 шт;323;2 200 ₽;64%;—;803 ₽;786 ₽;18 183 ₽;365;5,0;Да;Да
2025-07-11;19 шт;319;2 200 ₽;59%;—;902 ₽;883 ₽;16 016 ₽;361;5,0;Да;Да
2025-07-10;29 шт;321;2 200 ₽;65%;—;781 ₽;765 ₽;23 210 ₽;359;5,0;Да;Да
2025-07-09;27 шт;326;2 200 ₽;57%;—;957 ₽;937 ₽;18 840 ₽;354;5,0;Да;Да
2025-07-08;30 шт;329;2 200 ₽;57%;—;957 ₽;937 ₽;24 090 ₽;348;5,0;Да;Да
2025-07-07;29 шт;328;2 200 ₽;58%;—;935 ₽;916 ₽;22 827 ₽;347;5,0;Да;Да
2025-07-06;37 шт;328;2 200 ₽;66%;—;757 ₽;741 ₽;27 469 ₽;335;5,0;Да;Да
2025-07-05;32 шт;334;2 200 ₽;64%;—;812 ₽;940 ₽;25 600 ₽;335;5,0;Да;Да
2025-07-04;37 шт;339;2 200 ₽;65%;—;781 ₽;765 ₽;29 546 ₽;330;5,0;Да;Да
2025-07-03;33 шт;344;2 200 ₽;64%;—;792 ₽;883 ₽;26 323 ₽;324;5,0;Да;Да
2025-07-02;34 шт;343;2 200 ₽;59%;—;902 ₽;883 ₽;27 093 ₽;322;5,0;Да;Да
2025-07-01;51 шт;347;2 200 ₽;63%;—;829 ₽;812 ₽;37 728 ₽;318;5,0;Да;Да
2025-06-30;55 шт;347;2 200 ₽;67%;—;728 ₽;713 ₽;40 130 ₽;312;5,0;Да;Да
2025-06-29;43 шт;351;2 200 ₽;63%;—;819 ₽;802 ₽;31 702 ₽;312;5,0;Да;Да
2025-06-28;50 шт;352;2 200 ₽;64%;—;803 ₽;786 ₽;40 062 ₽;309;5,0;Да;Да
2025-06-27;46 шт;354;2 200 ₽;60%;—;891 ₽;873 ₽;36 619 ₽;306;5,0;Да;Да
2025-06-26;52 шт;352;2 200 ₽;64%;—;803 ₽;786 ₽;41 910 ₽;303;5,0;Да;Да
2025-06-25;60 шт;350;2 200 ₽;64%;—;803 ₽;786 ₽;48 543 ₽;298;5,0;Да;Да
2025-06-24;48 шт;362;2 200 ₽;64%;—;803 ₽;786 ₽;39 039 ₽;1 009;5,0;Да;Да
2025-06-23;54 шт;365;2 200 ₽;64%;—;792 ₽;776 ₽;43 846 ₽;992;5,0;Да;Да
2025-06-22;50 шт;372;2 200 ₽;63%;—;814 ₽;797 ₽;40 854 ₽;982;5,0;Да;Да
2025-06-21;47 шт;370;2 200 ₽;67%;—;737 ₽;722 ₽;36 355 ₽;969;5,0;Да;Да
2025-06-20;44 шт;361;2 200 ₽;68%;—;715 ₽;700 ₽;32 945 ₽;957;5,0;Да;Да
2025-06-19;37 шт;349;2 200 ₽;68%;—;715 ₽;700 ₽;28 644 ₽;939;5,0;Да;Нет
2025-06-18;35 шт;353;2 200 ₽;67%;—;737 ₽;722 ₽;26 807 ₽;929;5,0;Да;Да
2025-06-17;32 шт;356;2 200 ₽;66%;—;748 ₽;733 ₽;24 387 ₽;915;5,0;Да;Да
2025-06-16;34 шт;355;2 200 ₽;66%;—;748 ₽;733 ₽;25 905 ₽;900;5,0;Да;Да
2025-06-15;26 шт;348;2 200 ₽;67%;—;737 ₽;722 ₽;19 382 ₽;885;5,0;Да;Да
2025-06-14;28 шт;350;2 200 ₽;67%;—;726 ₽;711 ₽;20 460 ₽;872;5,0;Да;Да
2025-06-13;28 шт;351;2 200 ₽;68%;—;715 ₽;700 ₽;20 933 ₽;858;5,0;Да;Да
2025-06-12;22 шт;354;2 200 ₽;65%;—;770 ₽;754 ₽;16 262 ₽;847;5,0;Да;Да
2025-06-11;30 шт;360;2 200 ₽;69%;—;688 ₽;674 ₽;21 270 ₽;833;5,0;Да;Да
2025-06-10;19 шт;368;2 200 ₽;69%;—;688 ₽;674 ₽;13 542 ₽;821;5,0;Да;Да
2025-06-09;21 шт;368;2 200 ₽;69%;—;688 ₽;674 ₽;15 148 ₽;815;5,0;Да;Да
2025-06-08;24 шт;375;2 200 ₽;69%;—;698 ₽;684 ₽;17 372 ₽;802;5,0;Да;Да
2025-06-07;23 шт;383;2 200 ₽;69%;—;698 ₽;684 ₽;16 614 ₽;790;5,0;Да;Да
2025-06-06;25 шт;385;2 200 ₽;70%;—;678 ₽;664 ₽;17 550 ₽;778;5,0;Да;Да
2025-06-05;26 шт;398;2 200 ₽;68%;—;708 ₽;693 ₽;19 208 ₽;768;5,0;Да;Да
2025-06-04;23 шт;406;2 200 ₽;65%;—;770 ₽;754 ₽;18 018 ₽;763;5,0;Да;Нет
2025-06-03;24 шт;411;2 200 ₽;65%;—;781 ₽;765 ₽;19 118 ₽;736;5,0;Да;Нет
2025-06-02;15 шт;412;2 200 ₽;66%;—;759 ₽;743 ₽;11 484 ₽;735;5,0;Да;Нет
2025-06-01;28 шт;414;2 200 ₽;67%;—;737 ₽;722 ₽;21 054 ₽;729;5,0;Нет;Нет
2025-05-31;12 шт;418;2 200 ₽;66%;—;748 ₽;733 ₽;9 361 ₽;722;5,0;Нет;Нет
2025-05-30;22 шт;407;2 200 ₽;66%;—;759 ₽;743 ₽;16 962 ₽;714;5,0;Нет;Нет
2025-05-29;19 шт;410;2 200 ₽;65%;—;770 ₽;754 ₽;15 202 ₽;704;5,0;Нет;Нет
2025-05-28;13 шт;406;2 200 ₽;65%;—;788 ₽;772 ₽;10 629 ₽;700;5,0;Нет;Да
2025-05-27;59 шт;388;2 200 ₽;65%;—;788 ₽;772 ₽;47 526 ₽;699;5,0;Да;Да
2025-05-26;75 шт;416;2 200 ₽;67%;—;733 ₽;718 ₽;54 999 ₽;688;5,0;Да;Да
2025-05-25;73 шт;469;2 200 ₽;70%;—;666 ₽;652 ₽;51 026 ₽;676;5,0;Да;Да
2025-05-24;75 шт;527;2 200 ₽;70%;—;666 ₽;652 ₽;51 184 ₽;668;5,0;Да;Да
2025-05-23;38 шт;438;2 200 ₽;70%;—;666 ₽;652 ₽;26 586 ₽;662;5,0;Нет;Да
2025-05-22;40 шт;453;2 200 ₽;70%;—;666 ₽;652 ₽;28 132 ₽;661;5,0;Нет;Да
2025-05-21;49 шт;477;2 200 ₽;70%;—;666 ₽;652 ₽;34 461 ₽;655;5,0;Да;Да
2025-05-20;69 шт;497;2 200 ₽;68%;—;705 ₽;690 ₽;49 429 ₽;640;5,0;Да;Да
2025-05-19;34 шт;546;2 200 ₽;68%;—;706 ₽;691 ₽;25 752 ₽;640;5,0;Да;Да
2025-05-18;23 шт;563;2 200 ₽;65%;—;774 ₽;758 ₽;17 982 ₽;634;5,0;Да;Да
2025-05-17;37 шт;565;2 200 ₽;66%;—;755 ₽;739 ₽;29 193 ₽;633;5,0;Да;Нет
2025-05-16;29 шт;464;2 200 ₽;70%;—;667 ₽;653 ₽;20 175 ₽;626;5,0;Да;Да
2025-05-15;61 шт;472;2 200 ₽;71%;—;658 ₽;644 ₽;42 289 ₽;621;5,0;Да;Да
2025-05-14;68 шт;513;2 200 ₽;70%;—;677 ₽;663 ₽;47 077 ₽;613;5,0;Да;Да
2025-05-13;45 шт;563;2 200 ₽;69%;—;696 ₽;682 ₽;31 860 ₽;611;5,0;Да;Да
2025-05-12;66 шт;591;2 200 ₽;70%;—;667 ₽;653 ₽;40 324 ₽;607;5,0;Да;Да
2025-05-11;46 шт;631;2 200 ₽;65%;—;781 ₽;765 ₽;37 026 ₽;604;5,0;Да;Нет
2025-05-10;38 шт;656;2 200 ₽;66%;—;759 ₽;743 ₽;30 382 ₽;599;5,0;Да;Нет
2025-05-09;70 шт;684;2 200 ₽;65%;—;770 ₽;754 ₽;55 649 ₽;597;5,0;Да;Нет
2025-05-08;48 шт;738;2 200 ₽;64%;—;792 ₽;776 ₽;39 050 ₽;594;5,0;Да;Нет
2025-05-07;19 шт;671;2 200 ₽;65%;—;781 ₽;765 ₽;15 378 ₽;588;5,0;Да;Нет
2025-05-06;13 шт;517;2 200 ₽;64%;—;792 ₽;776 ₽;10 593 ₽;583;5,0;Да;Нет
2025-05-05;19 шт;515;2 200 ₽;64%;—;792 ₽;776 ₽;15 532 ₽;579;5,0;Да;Нет
2025-05-04;10 шт;514;2 200 ₽;64%;—;803 ₽;786 ₽;8 195 ₽;572;5,0;Да;Да
2025-05-03;21 шт;511;2 200 ₽;64%;—;792 ₽;776 ₽;17 358 ₽;564;5,0;Да;Нет
2025-05-02;24 шт;508;2 200 ₽;64%;—;803 ₽;786 ₽;18 223 ₽;555;5,0;Да;Да
2025-05-01;24 шт;519;2 200 ₽;67%;—;726 ₽;711 ₽;17 624 ₽;548;5,0;Да;Да
2025-04-30;30 шт;516;2 200 ₽;67%;—;726 ₽;711 ₽;21 958 ₽;546;5,0;Да;Да
2025-04-29;40 шт;527;2 200 ₽;67%;—;726 ₽;711 ₽;29 624 ₽;540;5,0;Да;Да
2025-04-28;43 шт;544;2 200 ₽;67%;—;735 ₽;720 ₽;32 049 ₽;533;5,0;Да;Да
2025-04-27;33 шт;561;2 200 ₽;66%;—;764 ₽;748 ₽;25 131 ₽;528;5,0;Да;Да
2025-04-26;38 шт;569;2 200 ₽;66%;—;764 ₽;748 ₽;28 744 ₽;524;5,0;Да;Да
2025-04-25;39 шт;568;2 200 ₽;66%;—;764 ₽;748 ₽;29 509 ₽;519;5,0;Да;Да
2025-04-24;47 шт;569;2 200 ₽;67%;—;745 ₽;730 ₽;34 865 ₽;515;5,0;Да;Да
2025-04-23;42 шт;598;2 200 ₽;66%;—;755 ₽;739 ₽;31 710 ₽;505;5,0;Да;Нет
2025-04-22;49 шт;623;2 200 ₽;66%;—;755 ₽;739 ₽;36 995 ₽;504;5,0;Да;Да
2025-04-21;84 шт;651;2 200 ₽;66%;—;755 ₽;739 ₽;63 420 ₽;497;5,0;Да;Да
2025-04-20;98 шт;711;2 200 ₽;67%;—;745 ₽;730 ₽;73 500 ₽;488;5,0;Да;Да
2025-04-19;72 шт;801;2 200 ₽;67%;—;745 ₽;730 ₽;53 880 ₽;481;5,0;Да;Да
2025-04-18;64 шт;850;2 200 ₽;66%;—;755 ₽;739 ₽;48 230 ₽;473;5,0;Нет;Да
2025-04-17;47 шт;881;2 200 ₽;66%;—;755 ₽;739 ₽;35 055 ₽;468;5,0;Нет;Да
2025-04-16;47 шт;901;2 200 ₽;66%;—;755 ₽;739 ₽;35 415 ₽;458;5,0;Нет;Да
2025-04-15;67 шт;937;2 200 ₽;66%;—;755 ₽;739 ₽;49 585 ₽;450;5,0;Да;Да
2025-04-14;58 шт;988;2 200 ₽;66%;—;755 ₽;739 ₽;43 210 ₽;444;5,0;Да;Да
2025-04-13;40 шт;1 027;2 200 ₽;66%;—;755 ₽;739 ₽;29 740 ₽;429;5,0;Да;Да
2025-04-12;33 шт;1 055;2 200 ₽;66%;—;755 ₽;739 ₽;24 495 ₽;420;5,0;Да;Да
2025-04-11;25 шт;1 068;2 200 ₽;66%;—;755 ₽;739 ₽;18 427 ₽;414;5,0;Да;Да
2025-04-10;32 шт;1 072;2 200 ₽;66%;—;755 ₽;739 ₽;23 496 ₽;404;5,0;Да;Да
2025-04-09;48 шт;1 083;2 200 ₽;65%;—;772 ₽;756 ₽;36 186 ₽;398;5,0;Да;Да
2025-04-08;28 шт;1 099;2 200 ₽;65%;—;772 ₽;756 ₽;21 306 ₽;392;5,0;Да;Да
2025-04-07;33 шт;1 100;2 200 ₽;65%;—;772 ₽;756 ₽;25 026 ₽;385;5,0;Да;Да
2025-04-06;54 шт;1 117;2 200 ₽;65%;—;772 ₽;756 ₽;40 868 ₽;380;5,0;Да;Да
2025-04-05;28 шт;1 153;2 200 ₽;65%;—;772 ₽;756 ₽;21 216 ₽;373;5,0;Да;Да
2025-04-04;38 шт;1 169;2 200 ₽;65%;—;772 ₽;756 ₽;28 876 ₽;368;5,0;Да;Да
2025-04-03;34 шт;1 189;2 200 ₽;65%;—;772 ₽;756 ₽;25 638 ₽;358;5,0;Да;Нет
2025-04-02;41 шт;1 205;2 200 ₽;65%;—;772 ₽;756 ₽;31 102 ₽;358;5,0;Да;Да
2025-04-01;27 шт;1 228;2 200 ₽;66%;—;752 ₽;736 ₽;20 324 ₽;347;5,0;Да;Да
2025-03-31;37 шт;1 233;2 200 ₽;66%;—;762 ₽;746 ₽;28 044 ₽;339;5,0;Да;Да
2025-03-30;33 шт;1 255;2 200 ₽;66%;—;762 ₽;746 ₽;23 810 ₽;332;5,0;Да;Да
2025-03-29;43 шт;1 271;2 200 ₽;65%;—;772 ₽;756 ₽;32 676 ₽;323;5,0;Да;Да
2025-03-28;32 шт;1 293;2 200 ₽;65%;—;772 ₽;756 ₽;24 094 ₽;319;5,0;Да;Да
2025-03-27;44 шт;1 306;2 200 ₽;65%;—;771 ₽;756 ₽;32 978 ₽;309;5,0;Да;Нет
2025-03-26;29 шт;1 334;2 200 ₽;65%;—;772 ₽;756 ₽;21 998 ₽;305;5,0;Да;Нет
2025-03-25;36 шт;1 255;2 200 ₽;65%;—;772 ₽;756 ₽;27 242 ₽;298;5,0;Да;Нет
2025-03-24;31 шт;1 278;2 200 ₽;65%;—;772 ₽;756 ₽;23 692 ₽;287;5,0;Да;Нет
2025-03-23;23 шт;1 288;2 200 ₽;65%;—;772 ₽;756 ₽;16 986 ₽;279;5,0;Да;Да
2025-03-22;30 шт;1 297;2 200 ₽;69%;—;703 ₽;688 ₽;20 937 ₽;270;5,0;Да;Да
2025-03-21;37 шт;951;2 200 ₽;68%;—;720 ₽;705 ₽;26 253 ₽;264;5,0;Да;Да
2025-03-20;242 шт;807;2 200 ₽;68%;—;720 ₽;705 ₽;174 123 ₽;254;5,0;Да;Да
2025-03-19;27 шт;1 081;2 200 ₽;68%;—;720 ₽;705 ₽;19 188 ₽;245;5,0;Да;Да
2025-03-18;32 шт;1 094;2 200 ₽;68%;—;720 ₽;705 ₽;22 725 ₽;236;5,0;Да;Да
2025-03-17;39 шт;1 109;2 200 ₽;68%;—;720 ₽;705 ₽;27 864 ₽;234;5,0;Да;Да
2025-03-16;44 шт;1 123;2 200 ₽;68%;—;720 ₽;705 ₽;31 680 ₽;221;5,0;Да;Да
2025-03-15;29 шт;1 152;2 200 ₽;67%;—;737 ₽;722 ₽;21 274 ₽;216;5,0;Да;Да
2025-03-14;32 шт;1 075;2 200 ₽;67%;—;737 ₽;722 ₽;23 266 ₽;208;5,0;Да;Да
2025-03-13;33 шт;1 100;2 200 ₽;67%;—;737 ₽;722 ₽;23 924 ₽;202;5,0;Да;Да
2025-03-12;37 шт;977;2 200 ₽;67%;—;728 ₽;0 ₽;26 783 ₽;198;5,0;Да;Да
2025-03-11;25 шт;951;2 200 ₽;66%;—;745 ₽;730 ₽;18 625 ₽;193;5,0;Да;Да
2025-03-10;29 шт;1 166;2 200 ₽;66%;—;745 ₽;730 ₽;21 605 ₽;186;5,0;Да;Да
2025-03-09;25 шт;1 189;2 200 ₽;66%;—;745 ₽;730 ₽;18 625 ₽;181;5,0;Да;Да
2025-03-08;7 шт;1 212;2 200 ₽;65%;—;762 ₽;746 ₽;5 334 ₽;175;5,0;Да;Да
2025-03-07;15 шт;1 213;2 200 ₽;65%;—;762 ₽;746 ₽;11 430 ₽;173;5,0;Да;Да
2025-03-06;15 шт;1 223;2 200 ₽;65%;—;762 ₽;746 ₽;11 430 ₽;171;5,0;Да;Да
2025-03-05;22 шт;742;2 200 ₽;65%;—;762 ₽;746 ₽;16 764 ₽;162;5,0;Да;Да
2025-03-04;10 шт;760;2 200 ₽;65%;—;762 ₽;746 ₽;7 620 ₽;159;5,0;Да;Да
2025-03-03;19 шт;760;2 200 ₽;65%;—;762 ₽;746 ₽;14 478 ₽;156;5,0;Да;Да
2025-03-02;9 шт;772;2 200 ₽;65%;—;762 ₽;746 ₽;6 858 ₽;154;5,0;Нет;Да
2025-03-01;12 шт;439;2 200 ₽;65%;—;762 ₽;746 ₽;9 144 ₽;152;5,0;Нет;Да
2025-02-28;16 шт;444;2 200 ₽;65%;—;762 ₽;746 ₽;12 192 ₽;149;5,0;Да;Да
2025-02-27;15 шт;455;2 200 ₽;65%;—;752 ₽;736 ₽;11 280 ₽;147;5,0;Да;Да
2025-02-26;14 шт;458;2 200 ₽;61%;—;847 ₽;830 ₽;11 858 ₽;142;5,0;Да;Нет
2025-02-25;20 шт;471;2 200 ₽;61%;—;847 ₽;830 ₽;16 940 ₽;140;5,0;Да;Нет
2025-02-24;11 шт;484;2 200 ₽;61%;—;847 ₽;830 ₽;9 317 ₽;137;5,0;Да;Нет
2025-02-23;20 шт;489;2 200 ₽;61%;—;847 ₽;830 ₽;16 940 ₽;132;5,0;Да;Нет
2025-02-22;12 шт;506;2 200 ₽;61%;—;847 ₽;830 ₽;10 164 ₽;130;5,0;Да;Нет
2025-02-21;11 шт;511;2 200 ₽;61%;—;847 ₽;830 ₽;9 317 ₽;128;5,0;Нет;Нет
2025-02-20;14 шт;512;2 200 ₽;61%;—;847 ₽;830 ₽;11 858 ₽;125;5,0;Да;Нет
2025-02-19;13 шт;514;2 200 ₽;62%;—;836 ₽;819 ₽;10 868 ₽;124;5,0;Да;Нет
2025-02-18;16 шт;353;2 200 ₽;61%;—;847 ₽;830 ₽;13 552 ₽;124;5,0;Да;Нет
2025-02-17;194 шт;362;2 200 ₽;62%;—;836 ₽;819 ₽;162 184 ₽;121;5,0;Нет;Нет
2025-02-16;10 шт;550;2 200 ₽;62%;—;836 ₽;819 ₽;8 360 ₽;117;5,0;Нет;Нет
2025-02-15;132 шт;479;2 200 ₽;61%;—;847 ₽;830 ₽;111 804 ₽;114;5,0;Нет;Нет
2025-02-14;22 шт;556;2 200 ₽;62%;—;836 ₽;819 ₽;18 392 ₽;112;5,0;Да;Нет
2025-02-13;12 шт;586;2 200 ₽;63%;—;803 ₽;786 ₽;9 636 ₽;110;5,0;Да;Нет
2025-02-12;1 шт;598;2 200 ₽;63%;—;814 ₽;797 ₽;814 ₽;107;5,0;Да;Нет
2025-02-11;3 шт;353;2 200 ₽;63%;—;814 ₽;797 ₽;2 442 ₽;105;5,0;Да;Нет
2025-02-10;3 шт;609;2 200 ₽;63%;—;814 ₽;797 ₽;2 442 ₽;104;5,0;Да;Нет
2025-02-09;2 шт;228;2 200 ₽;63%;—;814 ₽;797 ₽;1 628 ₽;101;5,0;Да;Нет
2025-02-08;0 шт;230;2 200 ₽;66%;—;742 ₽;727 ₽;0 ₽;100;5,0;Нет;Да
2025-02-07;3 шт;228;2 200 ₽;66%;—;738 ₽;723 ₽;2 214 ₽;97;5,0;Нет;Нет
2025-02-06;4 шт;231;2 200 ₽;64%;—;789 ₽;773 ₽;3 156 ₽;96;5,0;Нет;Нет
2025-02-05;11 шт;229;2 200 ₽;64%;—;779 ₽;763 ₽;8 569 ₽;92;5,0;Нет;Нет
2025-02-04;6 шт;235;2 200 ₽;64%;—;779 ₽;763 ₽;4 674 ₽;89;5,0;Нет;Нет
2025-02-03;7 шт;234;2 200 ₽;64%;—;779 ₽;763 ₽;5 453 ₽;88;5,0;Нет;Нет
2025-02-02;7 шт;235;2 200 ₽;64%;—;789 ₽;773 ₽;5 523 ₽;85;5,0;Нет;Да
2025-02-01;6 шт;233;2 200 ₽;64%;—;789 ₽;773 ₽;4 734 ₽;82;5,0;Да;Да
2025-01-31;7 шт;231;2 200 ₽;64%;—;779 ₽;763 ₽;5 453 ₽;80;4,0;Да;Да
2025-01-30;7 шт;232;2 200 ₽;64%;—;789 ₽;773 ₽;5 523 ₽;79;4,0;Да;Да
