Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2024-10-06;4 шт;1 021;1 816 ₽;57%;—;771 ₽;0 ₽;3 084 ₽;2 639;5,0;Да;Да
2025-01-16;29 шт;695;1 970 ₽;57%;—;837 ₽;820 ₽;24 273 ₽;2 920;5,0;Да;Да
2024-10-07;6 шт;1 015;1 816 ₽;57%;—;771 ₽;0 ₽;4 626 ₽;2 639;5,0;Да;Да
2025-01-17;31 шт;673;1 970 ₽;57%;—;837 ₽;820 ₽;25 947 ₽;2 921;5,0;Да;Да
2024-10-08;6 шт;1 009;1 816 ₽;57%;—;771 ₽;0 ₽;4 626 ₽;2 639;5,0;Да;Да
2025-01-18;28 шт;645;1 970 ₽;57%;—;837 ₽;820 ₽;23 436 ₽;2 924;5,0;Да;Да
2024-10-09;11 шт;998;1 816 ₽;57%;—;771 ₽;0 ₽;8 481 ₽;2 646;5,0;Да;Да
2024-09-26;13 шт;820;1 816 ₽;57%;—;780 ₽;0 ₽;10 140 ₽;2 619;5,0;Да;Нет
2025-01-19;20 шт;625;1 970 ₽;57%;—;837 ₽;820 ₽;16 740 ₽;2 924;5,0;Да;Да
2024-09-27;12 шт;920;1 816 ₽;57%;—;780 ₽;0 ₽;9 360 ₽;2 621;5,0;Да;Нет
2025-01-20;27 шт;598;1 970 ₽;57%;—;837 ₽;820 ₽;22 599 ₽;2 925;5,0;Да;Да
2024-10-11;9 шт;980;1 816 ₽;57%;—;771 ₽;0 ₽;6 939 ₽;2 646;5,0;Да;Нет
2024-09-28;5 шт;915;1 816 ₽;57%;—;780 ₽;0 ₽;3 900 ₽;2 623;5,0;Да;Да
2025-01-22;31 шт;537;1 970 ₽;57%;—;837 ₽;837 ₽;25 947 ₽;2 932;5,0;Да;Да
2024-10-13;9 шт;968;1 816 ₽;57%;—;771 ₽;0 ₽;6 939 ₽;2 657;5,0;Да;Нет
2024-10-14;10 шт;958;1 816 ₽;57%;—;771 ₽;0 ₽;7 710 ₽;2 657;5,0;Да;Нет
2025-01-24;29 шт;477;1 970 ₽;57%;—;837 ₽;820 ₽;24 273 ₽;2 940;5,0;Да;Да
2025-01-25;17 шт;460;1 970 ₽;57%;—;837 ₽;820 ₽;14 229 ₽;2 944;5,0;Да;Да
2025-01-26;18 шт;442;1 970 ₽;57%;—;837 ₽;820 ₽;15 066 ₽;2 947;5,0;Да;Да
2024-10-17;6 шт;933;1 816 ₽;57%;—;771 ₽;747 ₽;4 626 ₽;2 671;5,0;Да;Нет
2024-10-18;9 шт;924;1 816 ₽;57%;—;771 ₽;747 ₽;6 939 ₽;2 671;5,0;Да;Нет
2025-01-29;8 шт;412;2 486 ₽;57%;—;1 056 ₽;1 034 ₽;8 448 ₽;2 985;5,0;Да;Нет
2024-10-20;16 шт;895;1 816 ₽;57%;—;771 ₽;747 ₽;12 336 ₽;2 678;5,0;Да;Нет
2024-10-21;11 шт;884;1 816 ₽;57%;—;771 ₽;747 ₽;8 481 ₽;2 635;5,0;Да;Нет
2025-01-31;8 шт;397;2 486 ₽;57%;—;1 056 ₽;1 034 ₽;8 448 ₽;2 988;5,0;Да;Нет
2024-12-22;5 шт;427;1 900 ₽;57%;—;807 ₽;790 ₽;4 035 ₽;2 859;5,0;Да;Нет
2024-10-22;8 шт;876;1 816 ₽;57%;—;771 ₽;747 ₽;6 168 ₽;2 642;5,0;Да;Нет
2025-01-01;3 шт;754;1 900 ₽;57%;—;807 ₽;790 ₽;2 421 ₽;2 882;5,0;Да;Нет
2024-12-23;13 шт;414;1 900 ₽;57%;—;807 ₽;790 ₽;10 491 ₽;2 860;5,0;Да;Нет
2025-01-02;7 шт;747;1 900 ₽;57%;—;807 ₽;790 ₽;5 649 ₽;2 882;5,0;Да;Нет
2024-12-24;10 шт;404;1 900 ₽;57%;—;807 ₽;790 ₽;8 070 ₽;2 861;5,0;Да;Нет
2025-01-03;9 шт;739;1 900 ₽;57%;—;807 ₽;790 ₽;7 263 ₽;2 884;5,0;Да;Нет
2024-12-25;16 шт;824;1 900 ₽;57%;—;807 ₽;790 ₽;12 912 ₽;2 863;5,0;Да;Нет
2025-01-04;8 шт;732;1 900 ₽;57%;—;807 ₽;790 ₽;6 456 ₽;2 886;5,0;Нет;Нет
2024-12-26;19 шт;805;1 900 ₽;57%;—;807 ₽;790 ₽;15 333 ₽;2 863;5,0;Да;Нет
2025-01-05;8 шт;724;1 900 ₽;57%;—;807 ₽;790 ₽;6 456 ₽;2 889;5,0;Нет;Нет
2024-12-27;15 шт;790;1 900 ₽;57%;—;807 ₽;790 ₽;12 105 ₽;2 870;5,0;Да;Нет
2025-01-06;6 шт;817;1 900 ₽;57%;—;807 ₽;790 ₽;4 842 ₽;2 892;5,0;Нет;Нет
2024-12-28;14 шт;777;1 900 ₽;57%;—;807 ₽;790 ₽;11 298 ₽;2 870;5,0;Да;Нет
2025-01-07;11 шт;806;1 900 ₽;57%;—;807 ₽;790 ₽;8 877 ₽;2 895;5,0;Нет;Нет
2024-12-29;11 шт;766;1 900 ₽;57%;—;807 ₽;790 ₽;8 877 ₽;2 873;5,0;Да;Нет
2024-12-30;6 шт;761;1 900 ₽;57%;—;807 ₽;790 ₽;4 842 ₽;2 880;5,0;Да;Нет
2024-12-31;4 шт;757;1 900 ₽;57%;—;807 ₽;790 ₽;3 228 ₽;2 881;5,0;Да;Нет
2024-09-16;35 шт;283;1 358 ₽;58%;—;570 ₽;0 ₽;19 950 ₽;2 612;5,0;Да;Нет
2024-11-05;20 шт;648;1 815 ₽;58%;—;762 ₽;739 ₽;15 240 ₽;2 709;5,0;Да;Нет
2024-09-17;23 шт;705;1 358 ₽;58%;—;570 ₽;0 ₽;13 110 ₽;2 613;5,0;Да;Нет
2024-11-06;13 шт;635;1 815 ₽;58%;—;762 ₽;739 ₽;9 906 ₽;2 710;5,0;Да;Нет
2024-09-18;47 шт;658;1 358 ₽;58%;—;570 ₽;0 ₽;26 790 ₽;2 617;5,0;Да;Нет
2025-02-05;5 шт;373;2 486 ₽;58%;—;1 044 ₽;1 023 ₽;5 220 ₽;2 997;5,0;Нет;Нет
2024-11-07;19 шт;616;1 815 ₽;58%;—;753 ₽;730 ₽;14 307 ₽;2 714;5,0;Да;Нет
2024-09-19;36 шт;622;1 358 ₽;58%;—;570 ₽;0 ₽;20 520 ₽;2 618;5,0;Да;Нет
2024-11-08;27 шт;589;1 815 ₽;58%;—;753 ₽;730 ₽;20 331 ₽;2 719;5,0;Да;Нет
2024-09-20;23 шт;599;1 816 ₽;58%;—;762 ₽;0 ₽;17 526 ₽;2 621;5,0;Да;Нет
2024-11-09;22 шт;567;1 815 ₽;58%;—;753 ₽;730 ₽;16 566 ₽;2 719;5,0;Да;Нет
2024-09-21;8 шт;591;1 816 ₽;58%;—;762 ₽;0 ₽;6 096 ₽;2 624;5,0;Да;Нет
2024-11-10;21 шт;464;1 815 ₽;58%;—;753 ₽;730 ₽;15 813 ₽;2 725;5,0;Да;Нет
2024-09-22;11 шт;580;1 816 ₽;58%;—;762 ₽;0 ₽;8 382 ₽;2 603;5,0;Да;Нет
2024-11-11;26 шт;512;1 815 ₽;58%;—;762 ₽;739 ₽;19 812 ₽;2 725;5,0;Да;Нет
2024-09-23;8 шт;851;1 816 ₽;58%;—;762 ₽;0 ₽;6 096 ₽;2 609;5,0;Да;Нет
2024-11-12;16 шт;496;1 815 ₽;58%;—;762 ₽;739 ₽;12 192 ₽;2 727;5,0;Да;Нет
2024-09-24;7 шт;844;1 816 ₽;58%;—;762 ₽;0 ₽;5 334 ₽;2 612;5,0;Да;Нет
2024-09-25;11 шт;833;1 816 ₽;58%;—;762 ₽;0 ₽;8 382 ₽;2 617;5,0;Да;Нет
2024-11-14;19 шт;461;1 815 ₽;58%;—;762 ₽;739 ₽;14 478 ₽;2 736;5,0;Да;Нет
2024-12-10;0 шт;0;1 900 ₽;58%;—;788 ₽;788 ₽;0 ₽;2 832;5,0;Да;Нет
2024-10-10;9 шт;989;1 816 ₽;58%;—;762 ₽;0 ₽;6 858 ₽;2 646;5,0;Да;Нет
2024-11-15;16 шт;446;1 815 ₽;58%;—;753 ₽;730 ₽;12 048 ₽;2 736;5,0;Да;Нет
2024-12-11;0 шт;0;1 900 ₽;58%;—;788 ₽;788 ₽;0 ₽;2 836;5,0;Да;Нет
2024-11-16;21 шт;425;1 815 ₽;58%;—;762 ₽;739 ₽;16 002 ₽;2 738;5,0;Да;Нет
2025-01-21;30 шт;568;1 970 ₽;58%;—;827 ₽;810 ₽;24 810 ₽;2 927;5,0;Да;Да
2024-12-12;0 шт;0;1 900 ₽;58%;—;788 ₽;788 ₽;0 ₽;2 838;5,0;Да;Нет
2024-10-12;3 шт;977;1 816 ₽;58%;—;762 ₽;0 ₽;2 286 ₽;2 654;5,0;Да;Нет
2024-11-17;19 шт;406;1 815 ₽;58%;—;762 ₽;739 ₽;14 478 ₽;2 740;5,0;Да;Нет
2024-09-29;13 шт;902;1 816 ₽;58%;—;762 ₽;0 ₽;9 906 ₽;2 625;5,0;Да;Да
2024-12-13;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 842;5,0;Да;Нет
2024-11-18;22 шт;384;1 815 ₽;58%;—;753 ₽;730 ₽;16 566 ₽;2 742;5,0;Да;Нет
2024-09-30;7 шт;895;1 816 ₽;58%;—;762 ₽;0 ₽;5 334 ₽;2 628;5,0;Да;Да
2025-01-23;31 шт;506;1 970 ₽;58%;—;827 ₽;810 ₽;25 637 ₽;2 938;5,0;Да;Да
2024-12-14;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 844;5,0;Да;Нет
2024-11-19;26 шт;358;1 815 ₽;58%;—;762 ₽;739 ₽;19 812 ₽;2 748;5,0;Да;Нет
2024-12-15;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 847;5,0;Да;Нет
2024-10-15;6 шт;952;1 816 ₽;58%;—;762 ₽;739 ₽;4 572 ₽;2 657;5,0;Да;Нет
2024-11-20;23 шт;335;1 815 ₽;58%;—;753 ₽;730 ₽;17 319 ₽;2 756;5,0;Да;Нет
2024-12-16;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 849;5,0;Да;Нет
2024-10-16;13 шт;939;1 816 ₽;58%;—;762 ₽;739 ₽;9 906 ₽;2 661;5,0;Да;Нет
2024-11-21;16 шт;319;1 815 ₽;58%;—;753 ₽;730 ₽;12 048 ₽;2 759;5,0;Да;Нет
2024-12-17;0 шт;0;1 900 ₽;58%;—;788 ₽;772 ₽;0 ₽;2 849;5,0;Да;Нет
2024-11-22;26 шт;293;1 815 ₽;58%;—;753 ₽;730 ₽;19 578 ₽;2 761;5,0;Да;Нет
2025-01-27;15 шт;427;2 286 ₽;58%;—;948 ₽;929 ₽;14 220 ₽;2 950;5,0;Да;Да
2024-12-18;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 852;5,0;Да;Нет
2025-01-28;6 шт;420;2 286 ₽;58%;—;948 ₽;929 ₽;5 688 ₽;2 979;5,0;Да;Нет
2024-12-19;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 853;5,0;Да;Нет
2024-10-19;13 шт;911;1 816 ₽;58%;—;762 ₽;739 ₽;9 906 ₽;2 674;5,0;Да;Нет
2024-12-20;0 шт;0;1 900 ₽;58%;—;798 ₽;782 ₽;0 ₽;2 856;5,0;Да;Нет
2025-01-30;7 шт;405;2 486 ₽;58%;—;1 044 ₽;1 023 ₽;7 308 ₽;2 986;5,0;Да;Нет
2024-12-21;1 шт;56;1 900 ₽;58%;—;798 ₽;782 ₽;798 ₽;2 858;5,0;Да;Нет
2024-10-23;13 шт;863;1 816 ₽;58%;—;762 ₽;739 ₽;9 906 ₽;2 642;5,0;Да;Нет
2024-10-24;12 шт;851;1 816 ₽;58%;—;753 ₽;730 ₽;9 036 ₽;2 642;5,0;Да;Нет
2024-10-25;16 шт;835;1 815 ₽;58%;—;762 ₽;739 ₽;12 192 ₽;2 642;5,0;Да;Да
2024-10-26;22 шт;813;1 815 ₽;58%;—;762 ₽;739 ₽;16 764 ₽;2 642;5,0;Да;Да
2024-11-01;14 шт;700;1 815 ₽;58%;—;762 ₽;739 ₽;10 668 ₽;2 702;5,0;Да;Нет
2024-10-27;22 шт;791;1 815 ₽;58%;—;762 ₽;739 ₽;16 764 ₽;2 642;5,0;Да;Нет
2024-11-02;8 шт;692;1 815 ₽;58%;—;762 ₽;739 ₽;6 096 ₽;2 702;5,0;Да;Нет
2024-10-28;18 шт;773;1 815 ₽;58%;—;762 ₽;739 ₽;13 716 ₽;2 642;5,0;Да;Нет
2024-11-03;9 шт;683;1 815 ₽;58%;—;753 ₽;730 ₽;6 777 ₽;2 704;5,0;Да;Нет
2024-11-04;15 шт;668;1 815 ₽;58%;—;762 ₽;739 ₽;11 430 ₽;2 706;5,0;Да;Нет
2024-10-30;20 шт;730;1 815 ₽;58%;—;762 ₽;739 ₽;15 240 ₽;2 642;5,0;Да;Нет
2024-10-31;16 шт;714;1 815 ₽;58%;—;762 ₽;739 ₽;12 192 ₽;2 697;5,0;Да;Нет
2024-12-02;26 шт;61;1 815 ₽;59%;—;735 ₽;735 ₽;19 110 ₽;2 803;5,0;Да;Нет
2024-12-03;19 шт;43;1 815 ₽;59%;—;735 ₽;735 ₽;13 965 ₽;2 805;5,0;Да;Нет
2024-12-04;19 шт;24;1 815 ₽;59%;—;735 ₽;735 ₽;13 965 ₽;2 806;5,0;Да;Нет
2024-12-05;14 шт;10;1 900 ₽;59%;—;769 ₽;769 ₽;10 766 ₽;2 819;5,0;Да;Нет
2024-12-06;10 шт;0;1 900 ₽;59%;—;769 ₽;769 ₽;7 690 ₽;2 821;5,0;Да;Нет
2024-12-07;0 шт;0;1 900 ₽;59%;—;769 ₽;769 ₽;0 ₽;2 827;5,0;Да;Нет
2024-12-08;0 шт;0;1 900 ₽;59%;—;769 ₽;769 ₽;0 ₽;2 829;5,0;Да;Нет
2024-11-13;16 шт;480;1 815 ₽;59%;—;744 ₽;721 ₽;11 904 ₽;2 731;5,0;Да;Нет
2024-12-09;1 шт;0;1 900 ₽;59%;—;769 ₽;769 ₽;769 ₽;2 831;5,0;Да;Нет
2024-11-23;22 шт;272;1 815 ₽;59%;—;744 ₽;721 ₽;16 368 ₽;2 765;5,0;Да;Нет
2024-11-25;25 шт;222;1 815 ₽;59%;—;735 ₽;735 ₽;18 375 ₽;2 769;5,0;Да;Нет
2024-11-26;22 шт;200;1 815 ₽;59%;—;735 ₽;735 ₽;16 170 ₽;2 771;5,0;Да;Нет
2024-11-27;24 шт;176;1 815 ₽;59%;—;735 ₽;735 ₽;17 640 ₽;2 771;5,0;Да;Нет
2024-11-29;16 шт;139;1 815 ₽;59%;—;735 ₽;735 ₽;11 760 ₽;2 790;5,0;Да;Нет
2024-11-30;24 шт;115;1 815 ₽;59%;—;735 ₽;735 ₽;17 640 ₽;2 795;5,0;Да;Нет
2024-10-29;23 шт;750;1 815 ₽;59%;—;744 ₽;721 ₽;17 112 ₽;2 642;5,0;Да;Нет
2024-12-01;28 шт;87;1 815 ₽;60%;—;726 ₽;726 ₽;20 328 ₽;2 798;5,0;Да;Нет
2024-11-24;25 шт;247;1 815 ₽;60%;—;726 ₽;704 ₽;18 150 ₽;2 766;5,0;Да;Нет
2024-11-28;21 шт;155;1 815 ₽;60%;—;726 ₽;726 ₽;15 246 ₽;2 787;5,0;Да;Нет
2025-02-07;4 шт;381;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;4 092 ₽;2 998;5,0;Да;Нет
2025-02-08;18 шт;363;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;18 414 ₽;2 999;5,0;Да;Да
2025-02-09;15 шт;348;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;15 345 ₽;2 999;5,0;Да;Да
2025-02-10;16 шт;332;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;16 368 ₽;3 001;5,0;Да;Да
2025-02-11;15 шт;317;2 708 ₽;62%;—;1 011 ₽;990 ₽;15 165 ₽;3 006;5,0;Да;Да
2025-02-12;15 шт;302;2 708 ₽;62%;—;1 011 ₽;990 ₽;15 165 ₽;3 010;5,0;Да;Да
2025-02-13;18 шт;284;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;18 414 ₽;3 013;5,0;Да;Да
2025-02-14;12 шт;272;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;12 276 ₽;3 013;5,0;Да;Да
2025-02-15;20 шт;252;2 708 ₽;62%;—;1 011 ₽;990 ₽;20 220 ₽;3 015;5,0;Да;Да
2025-02-16;15 шт;237;2 708 ₽;62%;—;1 023 ₽;1 002 ₽;15 345 ₽;3 019;5,0;Да;Да
2025-02-17;14 шт;223;2 708 ₽;62%;—;1 011 ₽;990 ₽;14 154 ₽;3 024;5,0;Да;Да
2025-02-22;14 шт;297;2 711 ₽;63%;—;1 001 ₽;980 ₽;14 014 ₽;3 038;5,0;Да;Да
2025-02-23;10 шт;288;2 711 ₽;63%;—;1 001 ₽;980 ₽;10 010 ₽;3 040;5,0;Да;Да
2025-03-01;13 шт;697;2 711 ₽;63%;—;990 ₽;970 ₽;12 870 ₽;3 062;5,0;Да;Да
2025-02-24;16 шт;272;2 711 ₽;63%;—;990 ₽;970 ₽;15 840 ₽;3 042;5,0;Да;Да
2025-03-02;10 шт;687;2 711 ₽;63%;—;990 ₽;970 ₽;9 900 ₽;3 063;5,0;Да;Да
2025-02-25;19 шт;308;2 711 ₽;63%;—;990 ₽;970 ₽;18 810 ₽;3 046;5,0;Да;Да
2025-03-03;13 шт;674;2 711 ₽;63%;—;990 ₽;970 ₽;12 870 ₽;3 069;5,0;Да;Да
2025-02-26;19 шт;289;2 711 ₽;63%;—;990 ₽;970 ₽;18 810 ₽;3 052;5,0;Да;Да
2025-03-04;13 шт;661;2 711 ₽;63%;—;990 ₽;970 ₽;12 870 ₽;3 073;5,0;Да;Да
2025-02-27;14 шт;275;2 711 ₽;63%;—;978 ₽;958 ₽;13 692 ₽;3 054;5,0;Да;Да
2025-03-05;10 шт;651;2 711 ₽;63%;—;990 ₽;970 ₽;9 900 ₽;3 075;5,0;Да;Да
2025-02-28;12 шт;478;2 711 ₽;63%;—;990 ₽;970 ₽;11 880 ₽;3 059;5,0;Да;Да
2025-03-06;14 шт;637;2 711 ₽;63%;—;990 ₽;970 ₽;13 860 ₽;3 077;5,0;Да;Да
2025-03-07;14 шт;623;2 711 ₽;63%;—;990 ₽;970 ₽;13 860 ₽;3 077;5,0;Да;Да
2025-03-08;11 шт;612;2 711 ₽;63%;—;990 ₽;970 ₽;10 890 ₽;3 079;5,0;Да;Да
2025-03-09;14 шт;598;2 711 ₽;63%;—;990 ₽;970 ₽;13 860 ₽;3 083;5,0;Да;Да
2025-03-10;12 шт;641;2 711 ₽;63%;—;990 ₽;970 ₽;11 880 ₽;3 084;5,0;Да;Да
2025-03-11;19 шт;622;2 711 ₽;63%;—;990 ₽;970 ₽;18 810 ₽;3 088;5,0;Да;Да
2025-03-13;8 шт;931;2 713 ₽;64%;—;990 ₽;970 ₽;7 908 ₽;3 091;5,0;Да;Да
2025-03-14;12 шт;919;2 713 ₽;64%;—;990 ₽;970 ₽;11 772 ₽;3 091;5,0;Да;Да
2025-03-15;16 шт;904;2 713 ₽;64%;—;990 ₽;970 ₽;15 756 ₽;3 095;5,0;Да;Да
2025-03-16;13 шт;891;2 713 ₽;64%;—;990 ₽;970 ₽;12 870 ₽;3 095;5,0;Да;Да
2025-03-17;16 шт;875;2 713 ₽;64%;—;990 ₽;970 ₽;15 684 ₽;3 100;5,0;Да;Да
2025-03-18;22 шт;853;2 713 ₽;64%;—;990 ₽;970 ₽;21 504 ₽;3 102;5,0;Да;Да
2025-03-12;8 шт;939;2 713 ₽;64%;—;990 ₽;0 ₽;7 860 ₽;3 088;5,0;Да;Да
2025-05-18;10 шт;342;2 780 ₽;65%;—;991 ₽;971 ₽;9 811 ₽;3 249;5,0;Да;Нет
2025-04-01;13 шт;797;2 778 ₽;66%;—;956 ₽;936 ₽;12 398 ₽;3 135;5,0;Да;Да
2025-04-02;21 шт;786;2 778 ₽;66%;—;968 ₽;948 ₽;19 988 ₽;3 138;5,0;Да;Да
2025-04-04;11 шт;761;2 780 ₽;66%;—;946 ₽;927 ₽;10 184 ₽;3 147;5,0;Да;Да
2025-04-05;10 шт;751;2 780 ₽;66%;—;946 ₽;927 ₽;9 352 ₽;3 149;5,0;Да;Да
2025-04-06;15 шт;736;2 780 ₽;66%;—;946 ₽;927 ₽;14 082 ₽;3 152;5,0;Да;Да
2025-04-08;15 шт;705;2 780 ₽;66%;—;946 ₽;927 ₽;13 796 ₽;3 159;5,0;Да;Да
2025-04-09;25 шт;680;2 780 ₽;66%;—;946 ₽;927 ₽;22 857 ₽;3 161;5,0;Да;Да
2025-03-19;20 шт;833;2 713 ₽;66%;—;945 ₽;926 ₽;18 529 ₽;3 102;5,0;Да;Нет
2025-03-20;25 шт;976;2 713 ₽;66%;—;934 ₽;915 ₽;23 084 ₽;3 104;5,0;Да;Да
2025-03-21;18 шт;958;2 713 ₽;66%;—;934 ₽;915 ₽;16 672 ₽;3 105;5,0;Да;Да
2025-03-22;17 шт;941;2 713 ₽;66%;—;945 ₽;926 ₽;15 966 ₽;3 108;5,0;Да;Да
2025-03-23;21 шт;920;2 713 ₽;66%;—;945 ₽;926 ₽;19 636 ₽;3 112;5,0;Да;Да
2025-03-24;13 шт;907;2 778 ₽;66%;—;968 ₽;948 ₽;12 099 ₽;3 114;5,0;Да;Да
2025-03-25;22 шт;885;2 778 ₽;66%;—;968 ₽;948 ₽;20 892 ₽;3 118;5,0;Да;Да
2025-03-26;20 шт;866;2 778 ₽;66%;—;956 ₽;936 ₽;18 703 ₽;3 119;5,0;Да;Да
2025-04-21;15 шт;343;2 780 ₽;66%;—;946 ₽;927 ₽;14 074 ₽;3 186;5,0;Да;Да
2025-03-27;13 шт;853;2 778 ₽;66%;—;956 ₽;936 ₽;12 210 ₽;3 122;5,0;Да;Да
2025-04-22;18 шт;325;2 780 ₽;66%;—;946 ₽;927 ₽;16 920 ₽;3 187;5,0;Да;Да
2025-03-28;8 шт;845;2 778 ₽;66%;—;968 ₽;948 ₽;7 639 ₽;3 124;5,0;Да;Да
2025-03-29;11 шт;834;2 778 ₽;66%;—;968 ₽;948 ₽;10 392 ₽;3 127;5,0;Да;Да
2025-04-24;21 шт;291;2 780 ₽;66%;—;946 ₽;927 ₽;19 563 ₽;3 191;5,0;Да;Да
2025-03-30;9 шт;825;2 778 ₽;66%;—;956 ₽;936 ₽;8 455 ₽;3 130;5,0;Да;Да
2025-04-25;23 шт;268;2 780 ₽;66%;—;946 ₽;927 ₽;21 308 ₽;3 195;5,0;Да;Да
2025-03-31;24 шт;810;2 778 ₽;66%;—;956 ₽;936 ₽;22 887 ₽;3 134;5,0;Да;Да
2025-04-26;18 шт;250;2 780 ₽;66%;—;946 ₽;927 ₽;16 896 ₽;3 196;5,0;Да;Да
2025-04-27;22 шт;228;2 780 ₽;66%;—;946 ₽;927 ₽;20 596 ₽;3 197;5,0;Да;Да
2025-04-03;16 шт;770;2 780 ₽;67%;—;934 ₽;915 ₽;14 891 ₽;3 142;5,0;Да;Нет
2025-05-17;14 шт;352;2 780 ₽;67%;—;934 ₽;915 ₽;13 239 ₽;3 248;5,0;Да;Да
2025-04-07;16 шт;720;2 780 ₽;67%;—;934 ₽;915 ₽;14 837 ₽;3 156;5,0;Да;Да
2025-04-10;39 шт;641;2 780 ₽;67%;—;922 ₽;903 ₽;35 141 ₽;3 162;5,0;Да;Да
2025-04-11;43 шт;598;2 780 ₽;67%;—;922 ₽;903 ₽;38 744 ₽;3 163;5,0;Да;Да
2025-04-12;41 шт;556;2 780 ₽;67%;—;922 ₽;903 ₽;37 274 ₽;3 163;5,0;Да;Да
2025-05-26;4 шт;375;2 780 ₽;67%;—;926 ₽;907 ₽;3 740 ₽;3 274;5,0;Да;Да
2025-04-13;51 шт;505;2 780 ₽;67%;—;922 ₽;903 ₽;46 219 ₽;3 164;5,0;Да;Да
2025-05-27;7 шт;368;2 780 ₽;67%;—;926 ₽;907 ₽;6 598 ₽;3 275;5,0;Да;Да
2025-04-14;32 шт;473;2 780 ₽;67%;—;922 ₽;903 ₽;29 053 ₽;3 167;5,0;Да;Да
2025-04-16;41 шт;402;2 780 ₽;67%;—;922 ₽;903 ₽;37 241 ₽;3 171;5,0;Да;Да
2025-06-22;8 шт;227;2 780 ₽;67%;—;945 ₽;926 ₽;7 527 ₽;3 330;5,0;Да;Да
2025-04-17;40 шт;362;2 780 ₽;67%;—;923 ₽;904 ₽;36 581 ₽;3 173;5,0;Да;Да
2025-04-18;22 шт;340;2 780 ₽;67%;—;923 ₽;904 ₽;20 258 ₽;3 175;5,0;Да;Да
2025-04-19;19 шт;321;2 780 ₽;67%;—;934 ₽;915 ₽;17 593 ₽;3 179;5,0;Да;Да
