Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2024-12-18;25 шт;616;740 ₽;16%;—;621 ₽;608 ₽;15 525 ₽;5 053;5,0;Нет;Нет
2024-10-15;13 шт;884;615 ₽;16%;—;516 ₽;500 ₽;6 708 ₽;4 525;5,0;Да;Нет
2024-12-19;23 шт;593;740 ₽;16%;—;621 ₽;608 ₽;14 283 ₽;5 058;5,0;Нет;Нет
2024-10-16;24 шт;860;615 ₽;16%;—;516 ₽;500 ₽;12 384 ₽;4 535;5,0;Да;Нет
2025-02-20;16 шт;758;830 ₽;16%;—;697 ₽;683 ₽;11 152 ₽;5 420;5,0;Да;Нет
2024-12-20;18 шт;575;740 ₽;16%;—;621 ₽;608 ₽;11 178 ₽;5 060;5,0;Нет;Нет
2024-11-22;19 шт;646;650 ₽;16%;—;546 ₽;529 ₽;10 374 ₽;4 854;5,0;Нет;Нет
2025-02-21;17 шт;741;830 ₽;16%;—;697 ₽;683 ₽;11 849 ₽;5 427;5,0;Да;Нет
2024-12-21;17 шт;558;740 ₽;16%;—;621 ₽;608 ₽;10 557 ₽;5 067;5,0;Да;Нет
2024-11-23;14 шт;632;650 ₽;16%;—;546 ₽;529 ₽;7 644 ₽;4 864;5,0;Нет;Нет
2025-02-22;15 шт;726;830 ₽;16%;—;697 ₽;683 ₽;10 455 ₽;5 432;5,0;Да;Нет
2025-08-31;10 шт;567;810 ₽;16%;—;688 ₽;674 ₽;6 600 ₽;2 120;5,0;Да;Да
2024-10-19;13 шт;870;635 ₽;16%;—;533 ₽;517 ₽;6 929 ₽;4 561;5,0;Да;Нет
2025-02-23;14 шт;712;830 ₽;16%;—;697 ₽;683 ₽;9 758 ₽;5 439;5,0;Да;Нет
2024-10-23;21 шт;802;635 ₽;16%;—;533 ₽;517 ₽;11 193 ₽;4 527;5,0;Да;Нет
2024-10-25;17 шт;768;635 ₽;16%;—;533 ₽;517 ₽;9 061 ₽;4 527;5,0;Да;Нет
2024-10-26;5 шт;764;635 ₽;16%;—;533 ₽;517 ₽;2 665 ₽;4 527;5,0;Да;Нет
2024-11-01;24 шт;623;635 ₽;16%;—;533 ₽;517 ₽;12 792 ₽;4 670;5,0;Нет;Нет
2024-10-27;29 шт;735;635 ₽;16%;—;533 ₽;517 ₽;15 457 ₽;4 527;5,0;Да;Нет
2024-11-02;20 шт;603;635 ₽;16%;—;533 ₽;517 ₽;10 660 ₽;4 672;5,0;Нет;Нет
2024-10-28;19 шт;716;635 ₽;16%;—;533 ₽;517 ₽;10 127 ₽;4 527;5,0;Да;Нет
2024-11-04;25 шт;560;635 ₽;16%;—;533 ₽;517 ₽;13 325 ₽;4 690;5,0;Нет;Нет
2024-10-30;27 шт;669;635 ₽;16%;—;533 ₽;517 ₽;14 391 ₽;4 527;5,0;Нет;Нет
2024-10-31;22 шт;647;635 ₽;16%;—;533 ₽;517 ₽;11 726 ₽;4 662;5,0;Нет;Нет
2025-09-01;16 шт;551;810 ₽;17%;—;680 ₽;666 ₽;10 936 ₽;2 121;5,0;Да;Да
2025-09-02;18 шт;533;810 ₽;17%;—;680 ₽;666 ₽;12 240 ₽;2 123;5,0;Да;Да
2024-12-10;20 шт;794;710 ₽;17%;—;589 ₽;589 ₽;11 780 ₽;4 995;5,0;Нет;Нет
2025-02-11;46 шт;372;830 ₽;17%;—;688 ₽;674 ₽;31 648 ₽;5 358;5,0;Да;Нет
2024-12-11;19 шт;775;720 ₽;17%;—;597 ₽;597 ₽;11 343 ₽;5 002;5,0;Нет;Нет
2025-02-12;28 шт;344;830 ₽;17%;—;688 ₽;674 ₽;19 264 ₽;5 369;5,0;Да;Нет
2024-12-12;28 шт;747;720 ₽;17%;—;597 ₽;597 ₽;16 716 ₽;5 007;5,0;Нет;Нет
2024-11-15;12 шт;343;650 ₽;17%;—;539 ₽;522 ₽;6 468 ₽;4 789;5,0;Нет;Нет
2024-11-18;13 шт;700;650 ₽;17%;—;539 ₽;522 ₽;7 007 ₽;4 809;5,0;Нет;Нет
2025-02-17;18 шт;812;830 ₽;17%;—;688 ₽;674 ₽;12 384 ₽;5 400;5,0;Да;Нет
2024-12-17;16 шт;641;740 ₽;17%;—;614 ₽;601 ₽;9 824 ₽;5 045;5,0;Нет;Нет
2025-02-18;18 шт;794;830 ₽;17%;—;688 ₽;674 ₽;12 384 ₽;5 406;5,0;Да;Нет
2024-11-20;14 шт;673;650 ₽;17%;—;539 ₽;522 ₽;7 546 ₽;4 831;5,0;Нет;Нет
2025-02-19;20 шт;774;830 ₽;17%;—;688 ₽;674 ₽;13 760 ₽;5 415;5,0;Да;Нет
2025-03-01;11 шт;608;830 ₽;17%;—;688 ₽;674 ₽;7 568 ₽;5 472;5,0;Да;Нет
2024-11-21;8 шт;665;650 ₽;17%;—;539 ₽;522 ₽;4 312 ₽;4 840;5,0;Нет;Нет
2025-03-02;19 шт;589;830 ₽;17%;—;688 ₽;674 ₽;13 072 ₽;5 477;5,0;Да;Нет
2025-01-27;11 шт;90;830 ₽;17%;—;688 ₽;674 ₽;7 568 ₽;5 273;5,0;Да;Нет
2025-03-03;12 шт;577;830 ₽;17%;—;688 ₽;674 ₽;8 256 ₽;5 485;5,0;Да;Нет
2025-01-28;18 шт;72;830 ₽;17%;—;688 ₽;674 ₽;12 384 ₽;5 278;5,0;Да;Нет
2025-03-04;17 шт;720;830 ₽;17%;—;688 ₽;674 ₽;11 696 ₽;5 488;5,0;Да;Нет
2025-03-05;15 шт;945;830 ₽;17%;—;688 ₽;674 ₽;10 320 ₽;5 493;5,0;Да;Нет
2025-02-24;27 шт;685;830 ₽;17%;—;688 ₽;674 ₽;18 576 ₽;5 444;5,0;Да;Нет
2025-03-06;20 шт;925;830 ₽;17%;—;688 ₽;674 ₽;13 760 ₽;5 499;5,0;Да;Нет
2025-02-25;18 шт;667;830 ₽;17%;—;688 ₽;674 ₽;12 384 ₽;5 450;5,0;Да;Нет
2025-03-07;7 шт;918;830 ₽;17%;—;688 ₽;674 ₽;4 816 ₽;5 506;5,0;Да;Нет
2025-02-26;17 шт;650;830 ₽;17%;—;688 ₽;674 ₽;11 696 ₽;5 453;5,0;Да;Нет
2025-03-08;6 шт;912;830 ₽;17%;—;688 ₽;674 ₽;4 128 ₽;5 508;5,0;Да;Нет
2024-10-24;17 шт;785;635 ₽;17%;—;527 ₽;511 ₽;8 959 ₽;4 527;5,0;Да;Нет
2025-03-09;11 шт;901;830 ₽;17%;—;688 ₽;674 ₽;7 568 ₽;5 508;5,0;Да;Нет
2025-02-28;14 шт;619;830 ₽;17%;—;688 ₽;674 ₽;9 632 ₽;5 464;5,0;Да;Нет
2025-03-10;11 шт;890;830 ₽;17%;—;688 ₽;674 ₽;7 568 ₽;5 514;5,0;Да;Нет
2025-03-11;8 шт;882;800 ₽;17%;—;664 ₽;650 ₽;5 312 ₽;5 518;5,0;Да;Нет
2024-11-03;18 шт;585;635 ₽;17%;—;527 ₽;511 ₽;9 486 ₽;4 683;5,0;Нет;Нет
2025-03-13;44 шт;804;814 ₽;18%;—;675 ₽;661 ₽;29 644 ₽;5 531;5,0;Да;Да
2025-04-02;32 шт;1 598;775 ₽;18%;—;643 ₽;630 ₽;20 232 ₽;5 674;5,0;Да;Да
2025-03-14;35 шт;769;814 ₽;18%;—;675 ₽;661 ₽;23 409 ₽;5 534;5,0;Да;Да
2025-04-03;30 шт;1 568;775 ₽;18%;—;643 ₽;630 ₽;18 728 ₽;5 678;5,0;Да;Нет
2025-03-15;54 шт;716;814 ₽;18%;—;675 ₽;661 ₽;36 250 ₽;5 538;5,0;Да;Да
2025-04-04;26 шт;1 542;775 ₽;18%;—;643 ₽;630 ₽;16 383 ₽;5 685;5,0;Да;Да
2025-03-16;59 шт;657;814 ₽;18%;—;675 ₽;661 ₽;39 825 ₽;5 544;5,0;Да;Да
2025-04-05;22 шт;1 520;775 ₽;18%;—;643 ₽;630 ₽;14 026 ₽;5 694;5,0;Да;Да
2025-03-17;51 шт;606;814 ₽;18%;—;675 ₽;661 ₽;34 065 ₽;5 549;5,0;Да;Да
2025-04-06;33 шт;1 487;775 ₽;18%;—;643 ₽;630 ₽;21 019 ₽;5 703;5,0;Да;Да
2025-03-18;49 шт;557;814 ₽;18%;—;675 ₽;661 ₽;32 619 ₽;5 557;5,0;Да;Да
2025-04-07;35 шт;1 453;775 ₽;18%;—;643 ₽;630 ₽;22 009 ₽;5 711;5,0;Да;Да
2025-03-19;38 шт;519;814 ₽;18%;—;675 ₽;661 ₽;25 186 ₽;5 565;5,0;Да;Нет
2025-04-08;40 шт;1 413;775 ₽;18%;—;643 ₽;630 ₽;25 128 ₽;5 713;5,0;Да;Да
2025-04-09;45 шт;1 368;775 ₽;18%;—;643 ₽;630 ₽;28 104 ₽;5 722;5,0;Да;Да
2025-04-10;89 шт;1 279;775 ₽;18%;—;643 ₽;630 ₽;55 681 ₽;5 726;5,0;Да;Да
2025-03-22;41 шт;438;798 ₽;18%;—;662 ₽;648 ₽;27 006 ₽;5 591;5,0;Да;Да
2025-04-11;76 шт;1 200;775 ₽;18%;—;643 ₽;630 ₽;47 710 ₽;5 730;5,0;Да;Да
2025-03-23;31 шт;407;798 ₽;18%;—;662 ₽;648 ₽;20 298 ₽;5 602;5,0;Да;Да
2025-04-12;52 шт;1 148;775 ₽;18%;—;643 ₽;630 ₽;32 972 ₽;5 739;5,0;Да;Да
2025-03-24;25 шт;382;798 ₽;18%;—;662 ₽;648 ₽;16 086 ₽;5 611;5,0;Да;Да
2025-04-13;59 шт;1 089;775 ₽;18%;—;643 ₽;630 ₽;37 233 ₽;5 748;5,0;Да;Да
2024-11-13;10 шт;367;650 ₽;18%;—;533 ₽;517 ₽;5 330 ₽;4 771;5,0;Нет;Нет
2025-03-25;16 шт;366;798 ₽;18%;—;662 ₽;648 ₽;10 384 ₽;5 615;5,0;Да;Да
2025-04-14;82 шт;1 003;775 ₽;18%;—;643 ₽;630 ₽;51 838 ₽;5 753;5,0;Да;Да
2025-04-15;91 шт;912;775 ₽;18%;—;643 ₽;630 ₽;57 457 ₽;5 762;5,0;Да;Да
2025-03-27;34 шт;1 477;775 ₽;18%;—;643 ₽;630 ₽;21 356 ₽;5 632;5,0;Да;Да
2025-04-16;84 шт;828;775 ₽;18%;—;643 ₽;630 ₽;53 236 ₽;5 773;5,0;Да;Да
2025-03-28;26 шт;1 591;775 ₽;18%;—;643 ₽;630 ₽;16 383 ₽;5 643;5,0;Да;Да
2025-03-29;32 шт;1 559;775 ₽;18%;—;643 ₽;630 ₽;20 098 ₽;5 649;5,0;Да;Да
2025-04-21;20 шт;937;775 ₽;18%;—;643 ₽;630 ₽;12 684 ₽;5 805;5,0;Да;Да
2025-04-22;21 шт;1 256;775 ₽;18%;—;643 ₽;630 ₽;13 479 ₽;5 810;5,0;Да;Да
2025-04-24;29 шт;1 189;775 ₽;18%;—;643 ₽;630 ₽;18 351 ₽;5 818;5,0;Да;Да
2025-04-25;24 шт;1 172;775 ₽;18%;—;643 ₽;630 ₽;15 136 ₽;5 821;5,0;Да;Да
2025-04-26;23 шт;1 153;775 ₽;18%;—;643 ₽;630 ₽;14 661 ₽;5 825;5,0;Да;Да
2025-04-27;18 шт;1 142;775 ₽;18%;—;643 ₽;630 ₽;11 486 ₽;5 831;5,0;Да;Да
2025-02-27;17 шт;633;830 ₽;18%;—;680 ₽;666 ₽;11 560 ₽;5 458;5,0;Да;Нет
2025-03-12;33 шт;849;814 ₽;18%;—;675 ₽;0 ₽;22 050 ₽;5 523;5,0;Да;Да
2024-10-29;20 шт;696;635 ₽;18%;—;520 ₽;504 ₽;10 400 ₽;4 527;5,0;Да;Нет
2025-04-01;22 шт;1 630;775 ₽;19%;—;635 ₽;622 ₽;13 906 ₽;5 665;5,0;Да;Да
2025-05-17;8 шт;599;752 ₽;19%;—;616 ₽;603 ₽;4 997 ₽;5 962;5,0;Да;Да
2024-12-01;27 шт;597;670 ₽;19%;—;542 ₽;542 ₽;14 634 ₽;4 917;5,0;Нет;Нет
2024-12-02;19 шт;578;670 ₽;19%;—;542 ₽;542 ₽;10 298 ₽;4 923;5,0;Нет;Нет
2024-12-03;25 шт;553;670 ₽;19%;—;542 ₽;542 ₽;13 550 ₽;4 934;5,0;Нет;Нет
2025-08-12;19 шт;508;800 ₽;19%;—;648 ₽;635 ₽;12 008 ₽;2 077;5,0;Да;Да
2024-12-04;29 шт;524;670 ₽;19%;—;542 ₽;542 ₽;15 718 ₽;4 936;5,0;Нет;Нет
2024-12-05;25 шт;499;710 ₽;19%;—;575 ₽;575 ₽;14 375 ₽;4 952;5,0;Нет;Нет
2024-12-06;27 шт;472;710 ₽;19%;—;575 ₽;575 ₽;15 525 ₽;4 960;5,0;Нет;Нет
2024-12-07;15 шт;457;710 ₽;19%;—;575 ₽;575 ₽;8 625 ₽;4 970;5,0;Нет;Нет
2025-03-20;38 шт;498;814 ₽;19%;—;667 ₽;653 ₽;25 362 ₽;5 573;5,0;Да;Нет
2024-12-08;18 шт;837;710 ₽;19%;—;575 ₽;575 ₽;10 350 ₽;4 983;5,0;Нет;Нет
2025-03-21;18 шт;479;798 ₽;19%;—;654 ₽;640 ₽;11 582 ₽;5 582;5,0;Да;Нет
2024-12-09;23 шт;814;710 ₽;19%;—;575 ₽;575 ₽;13 225 ₽;4 991;5,0;Нет;Нет
2025-08-18;19 шт;435;810 ₽;19%;—;664 ₽;650 ₽;12 480 ₽;2 091;5,0;Да;Да
2025-03-26;31 шт;1 511;775 ₽;19%;—;635 ₽;622 ₽;19 469 ₽;5 622;5,0;Да;Да
2025-03-30;11 шт;1 668;775 ₽;19%;—;635 ₽;622 ₽;6 924 ₽;5 657;5,0;Да;Да
2025-04-19;18 шт;718;775 ₽;19%;—;635 ₽;622 ₽;11 276 ₽;5 793;5,0;Да;Да
2025-03-31;16 шт;1 652;775 ₽;19%;—;635 ₽;622 ₽;10 056 ₽;5 661;5,0;Да;Да
