Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-05-18;44 шт;1 889;2 000 ₽;63%;—;748 ₽;733 ₽;32 644 ₽;22 142;5,0;Да;Да
2025-07-24;51 шт;938;1 900 ₽;63%;—;712 ₽;697 ₽;37 043 ₽;11 878;5,0;Да;Да
2025-07-28;42 шт;885;1 900 ₽;63%;—;712 ₽;697 ₽;30 607 ₽;11 914;5,0;Да;Да
2025-08-30;33 шт;860;1 900 ₽;63%;—;714 ₽;699 ₽;23 634 ₽;12 178;5,0;Да;Да
2025-04-22;90 шт;2 519;2 000 ₽;63%;—;747 ₽;732 ₽;62 573 ₽;21 672;5,0;Да;Да
2025-07-18;54 шт;1 195;1 900 ₽;63%;—;712 ₽;697 ₽;38 940 ₽;0;0,0;Да;Да
2025-09-09;52 шт;55;1 925 ₽;64%;—;696 ₽;682 ₽;34 654 ₽;12 260;5,0;Да;Да
2025-02-01;79 шт;1 124;2 000 ₽;64%;—;714 ₽;699 ₽;56 406 ₽;19 741;5,0;Да;Да
2025-02-02;66 шт;1 058;2 000 ₽;64%;—;714 ₽;699 ₽;47 124 ₽;19 778;5,0;Да;Да
2025-02-03;100 шт;958;2 000 ₽;64%;—;714 ₽;699 ₽;71 400 ₽;19 805;5,0;Да;Да
2025-02-04;65 шт;1 378;2 000 ₽;64%;—;714 ₽;699 ₽;46 410 ₽;19 833;5,0;Нет;Да
2025-02-05;76 шт;1 397;2 000 ₽;64%;—;705 ₽;690 ₽;53 580 ₽;19 858;5,0;Нет;Да
2025-02-06;72 шт;1 325;2 000 ₽;64%;—;714 ₽;699 ₽;51 408 ₽;19 877;5,0;Нет;Да
2025-01-11;131 шт;603;2 000 ₽;64%;—;714 ₽;699 ₽;93 534 ₽;19 143;5,0;Да;Да
2025-02-07;67 шт;1 258;2 000 ₽;64%;—;705 ₽;690 ₽;47 235 ₽;19 901;5,0;Нет;Да
2025-01-12;87 шт;516;2 000 ₽;64%;—;714 ₽;699 ₽;62 118 ₽;19 162;5,0;Да;Нет
2025-02-08;63 шт;2 704;2 000 ₽;64%;—;705 ₽;690 ₽;44 415 ₽;19 918;5,0;Нет;Да
2025-01-13;89 шт;427;2 000 ₽;64%;—;714 ₽;699 ₽;63 546 ₽;19 187;5,0;Да;Нет
2025-02-09;79 шт;2 626;2 000 ₽;64%;—;705 ₽;690 ₽;55 695 ₽;19 936;5,0;Нет;Да
2025-01-14;91 шт;1 131;2 000 ₽;64%;—;714 ₽;699 ₽;64 974 ₽;19 209;5,0;Да;Нет
2025-02-10;101 шт;2 525;2 000 ₽;64%;—;705 ₽;690 ₽;71 205 ₽;19 963;5,0;Нет;Да
2025-01-15;96 шт;1 035;2 000 ₽;64%;—;714 ₽;699 ₽;68 544 ₽;19 235;5,0;Да;Нет
2025-01-16;79 шт;956;2 000 ₽;64%;—;714 ₽;699 ₽;56 406 ₽;19 260;5,0;Да;Нет
2025-01-17;93 шт;863;2 000 ₽;64%;—;714 ₽;699 ₽;66 402 ₽;19 290;5,0;Да;Нет
2025-02-13;87 шт;2 303;2 000 ₽;64%;—;705 ₽;690 ₽;61 335 ₽;20 031;5,0;Нет;Да
2025-01-18;68 шт;756;2 000 ₽;64%;—;714 ₽;699 ₽;48 552 ₽;19 300;5,0;Да;Нет
2025-02-14;85 шт;2 218;2 000 ₽;64%;—;705 ₽;690 ₽;59 925 ₽;20 051;5,0;Нет;Да
2025-01-19;54 шт;733;2 000 ₽;64%;—;714 ₽;699 ₽;38 556 ₽;19 313;5,0;Да;Нет
2025-02-15;79 шт;2 329;2 000 ₽;64%;—;705 ₽;690 ₽;55 695 ₽;20 080;5,0;Нет;Да
2025-01-20;94 шт;1 434;2 000 ₽;64%;—;714 ₽;699 ₽;67 116 ₽;19 332;5,0;Да;Нет
2025-02-16;95 шт;2 425;2 000 ₽;64%;—;705 ₽;690 ₽;66 975 ₽;20 099;5,0;Нет;Да
2025-06-22;35 шт;1 065;2 000 ₽;64%;—;731 ₽;716 ₽;25 522 ₽;22 728;5,0;Да;Да
2025-06-23;42 шт;1 023;2 000 ₽;64%;—;722 ₽;707 ₽;30 162 ₽;22 739;5,0;Да;Да
2025-07-11;78 шт;1 021;2 000 ₽;64%;—;722 ₽;707 ₽;53 282 ₽;11 770;5,0;Да;Да
2025-06-24;36 шт;987;2 000 ₽;64%;—;722 ₽;707 ₽;26 140 ₽;22 756;5,0;Да;Да
2025-06-25;33 шт;954;2 000 ₽;64%;—;722 ₽;707 ₽;23 879 ₽;22 775;5,0;Да;Да
2025-07-13;58 шт;904;2 000 ₽;64%;—;722 ₽;707 ₽;41 876 ₽;11 787;5,0;Да;Да
2025-06-29;36 шт;1 022;2 000 ₽;64%;—;722 ₽;707 ₽;26 019 ₽;22 858;5,0;Да;Да
2025-01-30;98 шт;1 015;2 000 ₽;64%;—;714 ₽;699 ₽;69 972 ₽;19 679;5,0;Да;Да
2025-06-30;36 шт;986;2 000 ₽;64%;—;722 ₽;707 ₽;25 830 ₽;22 864;5,0;Да;Да
2025-01-31;83 шт;1 203;2 000 ₽;64%;—;714 ₽;699 ₽;59 262 ₽;19 704;5,0;Да;Да
2025-06-01;32 шт;1 188;2 000 ₽;65%;—;713 ₽;698 ₽;23 144 ₽;22 403;5,0;Да;Да
2025-09-10;66 шт;262;1 925 ₽;65%;—;678 ₽;664 ₽;42 336 ₽;12 266;5,0;Да;Да
2025-05-17;27 шт;1 933;2 000 ₽;65%;—;705 ₽;690 ₽;19 117 ₽;22 121;5,0;Да;Да
2025-09-11;51 шт;211;1 925 ₽;65%;—;678 ₽;664 ₽;34 578 ₽;12 280;5,0;Да;Да
2025-09-12;44 шт;307;1 925 ₽;65%;—;678 ₽;664 ₽;29 832 ₽;12 290;5,0;Да;Да
2025-06-05;21 шт;1 023;2 000 ₽;65%;—;713 ₽;698 ₽;15 037 ₽;22 457;5,0;Да;Да
2025-09-13;42 шт;423;1 925 ₽;65%;—;678 ₽;664 ₽;28 476 ₽;12 299;5,0;Да;Да
2025-09-14;48 шт;575;1 925 ₽;65%;—;678 ₽;664 ₽;32 544 ₽;12 313;5,0;Да;Да
2025-05-26;35 шт;1 437;2 000 ₽;65%;—;710 ₽;695 ₽;24 923 ₽;22 297;5,0;Да;Да
2025-07-01;52 шт;1 033;2 000 ₽;65%;—;713 ₽;698 ₽;37 705 ₽;22 895;5,0;Да;Да
2025-05-27;44 шт;1 393;2 000 ₽;65%;—;710 ₽;695 ₽;32 027 ₽;22 319;5,0;Да;Да
2025-02-11;68 шт;2 457;2 000 ₽;65%;—;697 ₽;683 ₽;47 396 ₽;19 980;5,0;Нет;Да
2025-02-12;68 шт;2 390;2 000 ₽;65%;—;697 ₽;683 ₽;47 396 ₽;20 011;5,0;Нет;Да
2025-02-17;109 шт;2 493;2 000 ₽;65%;—;697 ₽;683 ₽;75 973 ₽;20 118;5,0;Нет;Да
2025-07-12;59 шт;962;2 000 ₽;65%;—;713 ₽;698 ₽;42 355 ₽;11 776;5,0;Да;Да
2025-06-26;40 шт;914;2 000 ₽;65%;—;713 ₽;698 ₽;28 897 ₽;22 800;5,0;Да;Да
2025-04-23;82 шт;2 835;2 000 ₽;65%;—;705 ₽;690 ₽;57 473 ₽;21 701;5,0;Да;Нет
2025-04-24;78 шт;2 757;2 000 ₽;65%;—;713 ₽;698 ₽;54 706 ₽;21 712;5,0;Да;Да
2025-06-28;21 шт;1 050;2 000 ₽;65%;—;705 ₽;690 ₽;15 171 ₽;22 829;5,0;Да;Да
2025-04-25;80 шт;2 680;2 000 ₽;65%;—;713 ₽;698 ₽;55 943 ₽;21 723;5,0;Да;Да
2025-04-26;71 шт;2 609;2 000 ₽;65%;—;713 ₽;698 ₽;50 231 ₽;21 746;5,0;Да;Да
2025-04-27;83 шт;2 526;2 000 ₽;65%;—;713 ₽;698 ₽;58 723 ₽;21 764;5,0;Да;Да
2025-04-29;84 шт;2 356;2 000 ₽;65%;—;705 ₽;690 ₽;59 211 ₽;21 799;5,0;Да;Да
2025-06-03;50 шт;1 100;2 000 ₽;66%;—;688 ₽;674 ₽;34 793 ₽;22 426;5,0;Да;Да
2025-06-04;56 шт;1 044;2 000 ₽;66%;—;688 ₽;674 ₽;39 279 ₽;22 446;5,0;Да;Да
2025-05-19;52 шт;1 837;2 000 ₽;66%;—;696 ₽;682 ₽;37 716 ₽;22 155;5,0;Да;Да
2025-01-08;129 шт;1 018;2 000 ₽;66%;—;663 ₽;649 ₽;85 527 ₽;19 071;5,0;Да;Да
2025-01-09;131 шт;887;2 000 ₽;66%;—;663 ₽;649 ₽;86 853 ₽;19 090;5,0;Да;Да
2025-06-09;39 шт;1 161;2 000 ₽;66%;—;688 ₽;674 ₽;27 154 ₽;22 513;5,0;Да;Да
2025-01-10;153 шт;734;2 000 ₽;66%;—;663 ₽;649 ₽;101 439 ₽;19 110;5,0;Да;Да
2025-04-09;155 шт;628;2 000 ₽;66%;—;697 ₽;683 ₽;97 690 ₽;21 376;5,0;Нет;Да
2025-05-28;52 шт;1 341;2 000 ₽;66%;—;697 ₽;683 ₽;37 573 ₽;22 338;5,0;Да;Да
2025-06-16;79 шт;799;2 000 ₽;66%;—;688 ₽;674 ₽;54 848 ₽;22 622;5,0;Да;Да
2025-06-17;72 шт;727;2 000 ₽;66%;—;688 ₽;674 ₽;50 176 ₽;22 640;5,0;Да;Да
2025-04-14;193 шт;1 739;2 000 ₽;66%;—;697 ₽;683 ₽;130 976 ₽;21 493;5,0;Нет;Нет
2025-05-01;94 шт;2 169;2 000 ₽;66%;—;688 ₽;674 ₽;65 735 ₽;21 836;5,0;Да;Да
2025-04-15;176 шт;1 563;2 000 ₽;66%;—;688 ₽;674 ₽;120 479 ₽;21 518;5,0;Нет;Да
2025-04-16;142 шт;1 421;2 000 ₽;66%;—;697 ₽;683 ₽;97 617 ₽;21 542;5,0;Да;Да
2025-04-17;121 шт;2 917;2 000 ₽;66%;—;680 ₽;666 ₽;81 991 ₽;21 559;5,0;Нет;Да
2025-01-21;72 шт;1 760;2 000 ₽;66%;—;663 ₽;649 ₽;47 736 ₽;19 356;5,0;Да;Нет
2025-04-18;95 шт;2 822;2 000 ₽;66%;—;680 ₽;666 ₽;64 274 ₽;21 590;5,0;Да;Да
2025-01-22;157 шт;1 603;2 000 ₽;66%;—;663 ₽;663 ₽;104 091 ₽;19 393;5,0;Да;Да
2025-04-19;53 шт;2 769;2 000 ₽;66%;—;680 ₽;666 ₽;36 255 ₽;21 609;5,0;Да;Да
2024-12-18;121 шт;688;2 000 ₽;66%;—;672 ₽;658 ₽;81 312 ₽;18 658;5,0;Да;Нет
2025-04-20;68 шт;2 702;2 000 ₽;66%;—;688 ₽;666 ₽;46 030 ₽;21 635;5,0;Да;Да
2025-01-24;163 шт;1 267;2 000 ₽;66%;—;663 ₽;649 ₽;108 069 ₽;19 436;5,0;Да;Да
2024-12-19;104 шт;1 323;2 000 ₽;66%;—;672 ₽;658 ₽;69 888 ₽;18 676;5,0;Да;Нет
2025-04-21;92 шт;2 609;2 000 ₽;66%;—;697 ₽;683 ₽;63 644 ₽;21 655;5,0;Да;Да
2025-01-25;95 шт;1 323;2 000 ₽;66%;—;663 ₽;649 ₽;62 985 ₽;19 462;5,0;Да;Да
2024-12-20;95 шт;1 228;2 000 ₽;66%;—;672 ₽;658 ₽;63 840 ₽;18 704;5,0;Да;Нет
2025-01-26;147 шт;879;2 000 ₽;66%;—;663 ₽;649 ₽;97 461 ₽;19 489;5,0;Да;Да
2024-12-21;83 шт;1 145;2 000 ₽;66%;—;672 ₽;658 ₽;55 776 ₽;18 731;5,0;Да;Нет
2024-12-22;98 шт;1 047;2 000 ₽;66%;—;680 ₽;666 ₽;66 640 ₽;18 752;5,0;Да;Нет
2024-12-23;68 шт;979;2 000 ₽;66%;—;680 ₽;666 ₽;46 240 ₽;18 775;5,0;Да;Нет
2025-01-29;154 шт;838;2 000 ₽;66%;—;663 ₽;649 ₽;102 102 ₽;19 650;5,0;Да;Да
2024-12-24;87 шт;889;2 000 ₽;66%;—;680 ₽;666 ₽;59 160 ₽;18 788;5,0;Да;Нет
2024-12-25;78 шт;811;2 000 ₽;66%;—;680 ₽;666 ₽;53 040 ₽;18 811;5,0;Да;Нет
2024-12-26;78 шт;733;2 000 ₽;66%;—;680 ₽;666 ₽;53 040 ₽;18 828;5,0;Да;Нет
2025-04-28;86 шт;2 440;2 000 ₽;66%;—;696 ₽;682 ₽;60 208 ₽;21 786;5,0;Да;Да
2025-01-01;38 шт;1 675;2 000 ₽;66%;—;680 ₽;666 ₽;25 840 ₽;18 917;5,0;Да;Нет
2024-12-27;68 шт;1 264;2 000 ₽;66%;—;680 ₽;666 ₽;46 240 ₽;18 839;5,0;Да;Нет
2025-01-02;54 шт;1 621;2 000 ₽;66%;—;680 ₽;666 ₽;36 720 ₽;18 942;5,0;Да;Нет
2024-12-28;55 шт;1 201;2 000 ₽;66%;—;680 ₽;666 ₽;37 400 ₽;18 852;5,0;Да;Нет
2025-01-03;66 шт;1 555;2 000 ₽;66%;—;680 ₽;666 ₽;44 880 ₽;18 967;5,0;Да;Нет
2024-12-29;41 шт;1 160;2 000 ₽;66%;—;680 ₽;666 ₽;27 880 ₽;18 879;5,0;Да;Нет
2025-01-04;72 шт;1 483;2 000 ₽;66%;—;663 ₽;649 ₽;47 736 ₽;18 986;5,0;Да;Нет
2024-12-30;23 шт;1 737;2 000 ₽;66%;—;680 ₽;666 ₽;15 640 ₽;18 896;5,0;Да;Нет
2025-01-05;101 шт;1 382;2 000 ₽;66%;—;663 ₽;649 ₽;66 963 ₽;19 007;5,0;Да;Да
2024-12-31;24 шт;1 713;2 000 ₽;66%;—;680 ₽;666 ₽;16 320 ₽;18 907;5,0;Да;Нет
2025-01-06;105 шт;1 277;2 000 ₽;66%;—;663 ₽;649 ₽;69 615 ₽;19 023;5,0;Да;Да
2025-01-07;125 шт;1 152;2 000 ₽;66%;—;663 ₽;649 ₽;82 875 ₽;19 043;5,0;Да;Да
2025-06-02;38 шт;1 150;2 000 ₽;67%;—;670 ₽;656 ₽;26 090 ₽;22 415;5,0;Да;Да
2025-05-16;56 шт;1 960;2 000 ₽;67%;—;662 ₽;648 ₽;38 179 ₽;22 104;5,0;Да;Да
2025-06-07;38 шт;1 013;2 000 ₽;67%;—;670 ₽;656 ₽;26 221 ₽;22 480;5,0;Да;Да
2025-06-08;33 шт;1 200;2 000 ₽;67%;—;679 ₽;665 ₽;23 147 ₽;22 493;5,0;Да;Да
2025-05-23;60 шт;1 553;2 000 ₽;67%;—;667 ₽;653 ₽;39 278 ₽;22 238;5,0;Нет;Да
2025-05-25;35 шт;1 472;2 000 ₽;67%;—;667 ₽;653 ₽;24 075 ₽;22 275;5,0;Да;Да
2025-06-12;63 шт;1 055;2 000 ₽;67%;—;670 ₽;656 ₽;42 988 ₽;22 557;5,0;Да;Да
2025-06-13;68 шт;987;2 000 ₽;67%;—;662 ₽;648 ₽;46 044 ₽;22 566;5,0;Да;Да
2025-06-14;60 шт;934;2 000 ₽;67%;—;670 ₽;656 ₽;40 542 ₽;22 583;5,0;Да;Да
2025-07-02;53 шт;980;2 000 ₽;67%;—;679 ₽;665 ₽;37 274 ₽;22 913;5,0;Да;Да
2025-06-15;59 шт;875;2 000 ₽;67%;—;679 ₽;665 ₽;40 270 ₽;22 602;5,0;Да;Да
2025-07-03;67 шт;913;2 000 ₽;67%;—;670 ₽;656 ₽;45 494 ₽;11 676;5,0;Да;Да
2025-05-29;37 шт;1 304;2 000 ₽;67%;—;679 ₽;665 ₽;26 244 ₽;22 359;5,0;Да;Нет
2025-07-04;96 шт;814;2 000 ₽;67%;—;662 ₽;648 ₽;64 165 ₽;11 686;5,0;Да;Да
2025-05-30;49 шт;1 255;2 000 ₽;67%;—;679 ₽;665 ₽;33 950 ₽;22 374;5,0;Да;Да
2025-07-05;77 шт;737;2 000 ₽;67%;—;670 ₽;656 ₽;51 227 ₽;11 700;5,0;Да;Да
2025-05-31;34 шт;1 220;2 000 ₽;67%;—;679 ₽;665 ₽;23 680 ₽;22 387;5,0;Да;Да
2025-06-18;66 шт;663;2 000 ₽;67%;—;662 ₽;648 ₽;45 250 ₽;22 662;5,0;Да;Да
2025-07-06;90 шт;647;2 000 ₽;67%;—;662 ₽;648 ₽;59 364 ₽;11 700;5,0;Да;Да
2025-07-07;105 шт;1 042;2 000 ₽;67%;—;670 ₽;656 ₽;70 361 ₽;11 718;5,0;Да;Да
2025-05-02;93 шт;2 077;2 000 ₽;67%;—;670 ₽;656 ₽;64 650 ₽;21 851;5,0;Да;Да
2025-07-08;81 шт;961;2 000 ₽;67%;—;670 ₽;656 ₽;55 197 ₽;11 719;5,0;Да;Да
2025-05-03;61 шт;2 017;2 000 ₽;67%;—;670 ₽;656 ₽;42 210 ₽;21 877;5,0;Да;Да
2024-12-16;117 шт;912;2 000 ₽;67%;—;655 ₽;641 ₽;76 635 ₽;18 622;5,0;Да;Нет
2025-06-21;50 шт;1 094;2 000 ₽;67%;—;670 ₽;656 ₽;34 472 ₽;22 707;5,0;Да;Да
2025-07-09;81 шт;880;2 000 ₽;67%;—;670 ₽;656 ₽;55 166 ₽;11 745;5,0;Да;Да
2025-05-04;67 шт;1 950;2 000 ₽;67%;—;679 ₽;665 ₽;46 170 ₽;21 890;5,0;Да;Да
2024-12-17;103 шт;809;2 000 ₽;67%;—;647 ₽;634 ₽;66 641 ₽;18 640;5,0;Да;Нет
2025-02-18;161 шт;2 332;2 000 ₽;67%;—;647 ₽;634 ₽;104 167 ₽;20 144;5,0;Нет;Да
2025-07-10;81 шт;1 099;2 000 ₽;67%;—;662 ₽;648 ₽;54 309 ₽;11 760;5,0;Да;Да
2025-05-05;72 шт;1 877;2 000 ₽;67%;—;662 ₽;648 ₽;49 194 ₽;21 914;5,0;Да;Да
2025-01-23;173 шт;1 430;2 000 ₽;67%;—;655 ₽;641 ₽;113 315 ₽;19 410;5,0;Да;Да
2025-02-19;147 шт;2 185;2 000 ₽;67%;—;647 ₽;634 ₽;95 109 ₽;20 161;5,0;Нет;Да
2025-02-20;127 шт;2 058;2 000 ₽;67%;—;655 ₽;641 ₽;83 185 ₽;20 186;5,0;Нет;Да
2025-05-07;62 шт;1 753;2 000 ₽;67%;—;670 ₽;656 ₽;42 415 ₽;21 933;5,0;Да;Да
2025-02-21;118 шт;1 947;2 000 ₽;67%;—;655 ₽;641 ₽;77 290 ₽;20 212;5,0;Нет;Да
2025-03-01;121 шт;2 288;2 000 ₽;67%;—;647 ₽;634 ₽;78 287 ₽;20 424;5,0;Нет;Да
2025-05-08;59 шт;1 694;2 000 ₽;67%;—;662 ₽;648 ₽;40 622 ₽;21 955;5,0;Да;Да
2025-02-22;115 шт;1 832;2 000 ₽;67%;—;655 ₽;641 ₽;75 325 ₽;20 243;5,0;Нет;Да
2025-03-02;91 шт;2 197;2 000 ₽;67%;—;647 ₽;634 ₽;58 877 ₽;20 449;5,0;Нет;Да
2025-01-27;135 шт;1 164;2 000 ₽;67%;—;647 ₽;634 ₽;87 345 ₽;19 519;5,0;Да;Да
2025-02-23;108 шт;1 724;2 000 ₽;67%;—;655 ₽;641 ₽;70 740 ₽;20 272;5,0;Нет;Да
2025-03-03;132 шт;2 065;2 000 ₽;67%;—;647 ₽;634 ₽;85 404 ₽;20 480;5,0;Нет;Да
2025-01-28;161 шт;992;2 000 ₽;67%;—;647 ₽;634 ₽;104 167 ₽;19 616;5,0;Да;Да
2025-02-24;139 шт;1 702;2 000 ₽;67%;—;647 ₽;634 ₽;89 933 ₽;20 303;5,0;Нет;Да
2025-03-04;131 шт;1 934;2 000 ₽;67%;—;647 ₽;634 ₽;84 757 ₽;20 511;5,0;Нет;Да
2025-05-11;61 шт;1 529;2 000 ₽;67%;—;670 ₽;656 ₽;42 055 ₽;22 017;5,0;Да;Да
2025-02-25;140 шт;2 357;2 000 ₽;67%;—;647 ₽;634 ₽;90 580 ₽;20 324;5,0;Нет;Да
2025-03-05;90 шт;1 844;2 000 ₽;67%;—;647 ₽;634 ₽;58 230 ₽;20 539;5,0;Нет;Да
2025-02-26;146 шт;2 618;2 000 ₽;67%;—;647 ₽;634 ₽;94 462 ₽;20 348;5,0;Нет;Да
2025-03-06;110 шт;2 532;2 000 ₽;67%;—;647 ₽;634 ₽;71 170 ₽;20 578;5,0;Нет;Да
2025-05-13;81 шт;2 173;2 000 ₽;67%;—;679 ₽;665 ₽;55 651 ₽;22 057;5,0;Да;Да
2025-03-07;69 шт;2 463;2 000 ₽;67%;—;647 ₽;634 ₽;44 643 ₽;20 600;5,0;Нет;Да
2025-02-28;94 шт;2 409;2 000 ₽;67%;—;647 ₽;634 ₽;60 818 ₽;20 395;5,0;Нет;Да
2025-03-08;52 шт;2 411;2 000 ₽;67%;—;647 ₽;634 ₽;33 644 ₽;20 617;5,0;Нет;Да
2025-03-09;96 шт;2 315;2 000 ₽;67%;—;647 ₽;634 ₽;62 112 ₽;20 641;5,0;Нет;Да
2025-04-30;93 шт;2 263;2 000 ₽;67%;—;670 ₽;656 ₽;64 468 ₽;21 816;5,0;Да;Да
2024-11-01;37 шт;505;2 000 ₽;67%;—;655 ₽;635 ₽;24 235 ₽;17 629;5,0;Да;Нет
2025-03-10;124 шт;2 191;2 000 ₽;67%;—;647 ₽;634 ₽;80 228 ₽;20 659;5,0;Нет;Да
2025-03-11;152 шт;2 039;2 000 ₽;67%;—;647 ₽;634 ₽;98 344 ₽;20 681;5,0;Нет;Да
