Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-01-08;0 шт;0;2 295 ₽;71%;—;663 ₽;649 ₽;0 ₽;595;5,0;Нет;Нет
2025-02-03;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;643;5,0;Нет;Нет
2025-04-03;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;729;5,0;Нет;Нет
2025-03-17;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;704;5,0;Нет;Нет
2025-01-09;0 шт;0;2 295 ₽;71%;—;663 ₽;649 ₽;0 ₽;595;5,0;Нет;Нет
2025-02-04;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;644;5,0;Нет;Нет
2025-04-04;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;730;5,0;Нет;Нет
2025-03-18;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;705;5,0;Нет;Нет
2025-01-10;0 шт;0;2 295 ₽;71%;—;663 ₽;649 ₽;0 ₽;598;5,0;Нет;Нет
2025-02-05;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;646;5,0;Нет;Нет
2025-04-05;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;731;5,0;Нет;Нет
2025-03-19;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;705;5,0;Нет;Нет
2025-01-11;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;603;5,0;Нет;Нет
2025-02-06;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;646;5,0;Нет;Нет
2025-04-06;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;733;5,0;Нет;Нет
2025-03-20;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;709;5,0;Нет;Нет
2025-01-12;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;605;5,0;Нет;Нет
2025-02-07;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;647;5,0;Нет;Нет
2025-04-07;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;735;5,0;Нет;Нет
2025-03-21;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;709;5,0;Нет;Нет
2025-01-13;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;609;5,0;Нет;Нет
2025-02-08;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;647;5,0;Нет;Нет
2025-04-08;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;736;5,0;Нет;Нет
2025-03-22;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;711;5,0;Нет;Нет
2025-01-14;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;610;5,0;Нет;Нет
2025-02-09;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;649;5,0;Нет;Нет
2025-04-09;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;737;5,0;Нет;Нет
2025-03-23;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;712;5,0;Нет;Нет
2025-01-15;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;611;5,0;Нет;Нет
2025-02-10;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;650;5,0;Нет;Нет
2025-04-10;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;737;5,0;Нет;Нет
2025-03-24;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;712;5,0;Нет;Нет
2025-01-16;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;613;5,0;Нет;Нет
2025-02-11;0 шт;0;2 471 ₽;71%;—;697 ₽;683 ₽;0 ₽;650;5,0;Нет;Нет
2025-04-11;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;737;5,0;Нет;Нет
2025-03-25;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;713;5,0;Нет;Нет
2025-01-17;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;615;5,0;Нет;Нет
2025-02-12;0 шт;0;2 471 ₽;71%;—;697 ₽;683 ₽;0 ₽;651;5,0;Нет;Нет
2025-04-12;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;737;5,0;Нет;Нет
2025-03-26;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;713;5,0;Нет;Нет
2025-01-18;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;616;5,0;Нет;Нет
2025-02-13;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;651;5,0;Нет;Нет
2025-04-13;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;738;5,0;Нет;Нет
2025-03-27;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;712;5,0;Нет;Нет
2025-01-19;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;617;5,0;Нет;Нет
2025-02-14;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;651;5,0;Нет;Нет
2025-04-14;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;739;5,0;Нет;Нет
2025-03-28;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;716;5,0;Нет;Нет
2025-01-20;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;619;5,0;Нет;Нет
2025-02-15;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;652;5,0;Нет;Нет
2025-04-15;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;740;5,0;Нет;Нет
2025-03-29;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;719;5,0;Нет;Нет
2025-01-21;0 шт;0;2 471 ₽;71%;—;714 ₽;699 ₽;0 ₽;622;5,0;Нет;Нет
2025-02-16;0 шт;0;2 471 ₽;71%;—;705 ₽;690 ₽;0 ₽;653;5,0;Нет;Нет
2025-04-16;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;742;5,0;Нет;Нет
2025-03-30;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;725;5,0;Нет;Нет
2025-01-22;0 шт;0;2 295 ₽;71%;—;663 ₽;663 ₽;0 ₽;623;5,0;Нет;Нет
2025-02-17;0 шт;0;2 471 ₽;71%;—;697 ₽;683 ₽;0 ₽;653;5,0;Нет;Нет
2025-04-17;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;742;5,0;Нет;Нет
2025-03-31;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;725;5,0;Нет;Нет
2025-01-23;0 шт;0;2 295 ₽;71%;—;655 ₽;641 ₽;0 ₽;626;5,0;Нет;Нет
2025-02-18;0 шт;0;2 293 ₽;71%;—;654 ₽;640 ₽;0 ₽;654;5,0;Нет;Нет
2025-04-18;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;744;5,0;Нет;Нет
2025-03-01;0 шт;0;2 294 ₽;71%;—;647 ₽;634 ₽;0 ₽;667;5,0;Нет;Нет
