Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-06-18;24 шт;641;2 150 ₽;61%;—;849 ₽;832 ₽;21 428 ₽;268;5,0;Да;Да
2025-06-17;24 шт;654;2 150 ₽;60%;—;862 ₽;844 ₽;20 968 ₽;265;5,0;Да;Да
2025-06-16;28 шт;483;2 150 ₽;60%;—;862 ₽;844 ₽;24 564 ₽;262;5,0;Да;Да
2025-06-15;27 шт;503;2 150 ₽;61%;—;849 ₽;832 ₽;23 052 ₽;261;5,0;Да;Да
2025-06-14;25 шт;430;2 150 ₽;62%;—;837 ₽;820 ₽;21 262 ₽;257;5,0;Да;Да
2025-06-13;27 шт;449;2 150 ₽;62%;—;824 ₽;807 ₽;23 158 ₽;255;5,0;Да;Да
2025-06-12;20 шт;473;2 150 ₽;59%;—;887 ₽;869 ₽;17 961 ₽;252;5,0;Да;Да
2025-06-11;26 шт;482;2 150 ₽;60%;—;862 ₽;844 ₽;23 436 ₽;248;5,0;Да;Да
2025-06-10;22 шт;500;2 150 ₽;60%;—;862 ₽;844 ₽;19 665 ₽;243;5,0;Да;Да
2025-06-09;23 шт;515;2 150 ₽;60%;—;862 ₽;844 ₽;20 743 ₽;241;5,0;Да;Да
2025-06-08;13 шт;534;2 150 ₽;60%;—;875 ₽;857 ₽;11 689 ₽;236;5,0;Да;Да
2025-06-07;18 шт;543;2 150 ₽;60%;—;875 ₽;857 ₽;16 357 ₽;234;5,0;Да;Да
2025-06-06;17 шт;558;2 150 ₽;61%;—;849 ₽;832 ₽;14 827 ₽;229;5,0;Да;Нет
2025-06-05;8 шт;568;2 150 ₽;58%;—;903 ₽;884 ₽;7 491 ₽;227;5,0;Да;Нет
2025-06-04;12 шт;567;2 150 ₽;58%;—;903 ₽;884 ₽;11 140 ₽;227;5,0;Да;Нет
2025-06-03;18 шт;575;2 150 ₽;58%;—;915 ₽;896 ₽;16 808 ₽;227;5,0;Да;Нет
2025-06-02;15 шт;583;2 150 ₽;59%;—;890 ₽;872 ₽;13 389 ₽;227;5,0;Да;Нет
2025-06-01;9 шт;592;2 150 ₽;60%;—;864 ₽;846 ₽;7 948 ₽;221;5,0;Нет;Нет
2025-05-31;5 шт;596;2 150 ₽;60%;—;877 ₽;859 ₽;4 564 ₽;216;5,0;Нет;Нет
2025-05-30;15 шт;445;2 150 ₽;59%;—;890 ₽;872 ₽;13 807 ₽;212;5,0;Нет;Нет
2025-05-29;13 шт;458;2 150 ₽;58%;—;903 ₽;884 ₽;11 954 ₽;211;5,0;Нет;Нет
2025-05-28;15 шт;463;2 150 ₽;58%;—;921 ₽;902 ₽;14 181 ₽;209;5,0;Нет;Да
2025-05-27;18 шт;395;2 150 ₽;58%;—;921 ₽;902 ₽;16 778 ₽;206;5,0;Нет;Да
2025-05-26;12 шт;285;2 150 ₽;61%;—;856 ₽;838 ₽;10 867 ₽;200;5,0;Нет;Да
2025-05-25;12 шт;229;2 150 ₽;59%;—;882 ₽;864 ₽;11 022 ₽;198;5,0;Нет;Да
2025-05-24;12 шт;132;2 150 ₽;59%;—;882 ₽;864 ₽;11 083 ₽;197;5,0;Нет;Да
2025-05-23;15 шт;138;2 150 ₽;59%;—;882 ₽;864 ₽;13 871 ₽;196;5,0;Нет;Да
2025-05-22;9 шт;146;2 150 ₽;59%;—;882 ₽;864 ₽;8 388 ₽;193;5,0;Нет;Да
2025-05-21;12 шт;150;2 150 ₽;59%;—;882 ₽;864 ₽;11 292 ₽;192;5,0;Нет;Да
2025-05-20;19 шт;157;2 150 ₽;57%;—;933 ₽;914 ₽;18 225 ₽;184;5,0;Да;Да
2025-05-19;13 шт;167;2 150 ₽;57%;—;941 ₽;922 ₽;13 534 ₽;184;5,0;Да;Нет
2025-05-18;8 шт;168;2 150 ₽;52%;—;1 032 ₽;1 011 ₽;8 304 ₽;180;5,0;Нет;Нет
2025-05-17;15 шт;166;2 150 ₽;54%;—;1 006 ₽;985 ₽;14 664 ₽;175;5,0;Да;Нет
2025-05-16;20 шт;170;2 150 ₽;59%;—;890 ₽;872 ₽;18 478 ₽;172;5,0;Да;Нет
2025-05-15;12 шт;178;2 150 ₽;60%;—;877 ₽;859 ₽;10 828 ₽;169;5,0;Да;Нет
2025-05-14;23 шт;182;2 150 ₽;61%;—;857 ₽;839 ₽;20 285 ₽;166;5,0;Да;Нет
2025-05-13;21 шт;201;2 150 ₽;59%;—;882 ₽;864 ₽;18 656 ₽;164;5,0;Да;Да
2025-05-12;26 шт;214;2 150 ₽;61%;—;845 ₽;828 ₽;23 040 ₽;161;5,0;Да;Да
2025-05-11;31 шт;163;2 150 ₽;60%;—;870 ₽;852 ₽;27 780 ₽;161;5,0;Да;Да
2025-05-10;10 шт;190;2 150 ₽;61%;—;845 ₽;828 ₽;8 819 ₽;161;5,0;Да;Да
2025-05-09;15 шт;194;2 150 ₽;61%;—;857 ₽;839 ₽;13 279 ₽;160;5,0;Да;Да
2025-05-08;13 шт;206;2 150 ₽;59%;—;882 ₽;864 ₽;11 647 ₽;159;5,0;Да;Да
2025-05-07;12 шт;137;2 150 ₽;60%;—;870 ₽;852 ₽;10 743 ₽;157;5,0;Нет;Да
2025-05-06;16 шт;134;2 150 ₽;59%;—;882 ₽;864 ₽;14 354 ₽;155;5,0;Да;Да
2025-05-05;15 шт;144;2 150 ₽;59%;—;882 ₽;864 ₽;13 571 ₽;153;5,0;Да;Да
2025-05-04;21 шт;148;2 150 ₽;59%;—;894 ₽;876 ₽;19 316 ₽;152;5,0;Да;Да
2025-05-03;15 шт;148;2 150 ₽;59%;—;882 ₽;864 ₽;13 755 ₽;151;5,0;Да;Да
2025-05-02;11 шт;151;2 150 ₽;59%;—;894 ₽;876 ₽;9 957 ₽;147;5,0;Да;Да
2025-05-01;25 шт;153;2 150 ₽;58%;—;919 ₽;900 ₽;23 251 ₽;142;5,0;Да;Да
2025-04-30;45 шт;166;2 150 ₽;58%;—;919 ₽;900 ₽;41 535 ₽;142;5,0;Да;Да
2025-04-29;31 шт;204;2 150 ₽;58%;—;919 ₽;900 ₽;28 813 ₽;138;5,0;Да;Да
2025-04-28;33 шт;229;2 150 ₽;57%;—;931 ₽;912 ₽;31 184 ₽;134;5,0;Да;Да
2025-04-27;38 шт;250;2 150 ₽;55%;—;968 ₽;948 ₽;36 524 ₽;133;5,0;Да;Да
2025-04-26;12 шт;85;2 150 ₽;55%;—;968 ₽;948 ₽;11 486 ₽;130;5,0;Да;Да
2025-04-25;5 шт;88;2 150 ₽;55%;—;968 ₽;948 ₽;4 763 ₽;129;5,0;Да;Да
2025-04-24;9 шт;88;2 150 ₽;57%;—;943 ₽;924 ₽;8 427 ₽;127;5,0;Да;Да
2025-04-23;22 шт;93;2 150 ₽;56%;—;955 ₽;935 ₽;21 010 ₽;125;5,0;Да;Нет
2025-04-22;28 шт;110;2 150 ₽;56%;—;955 ₽;935 ₽;26 532 ₽;124;5,0;Да;Да
2025-04-21;12 шт;135;2 150 ₽;57%;—;939 ₽;920 ₽;11 268 ₽;123;5,0;Да;Да
2025-04-20;24 шт;146;2 150 ₽;57%;—;927 ₽;908 ₽;22 392 ₽;120;5,0;Да;Да
2025-04-19;36 шт;166;2 150 ₽;57%;—;927 ₽;908 ₽;33 552 ₽;117;5,0;Да;Да
2025-04-18;15 шт;198;2 150 ₽;57%;—;939 ₽;920 ₽;14 061 ₽;116;5,0;Да;Да
2025-04-17;15 шт;210;2 150 ₽;57%;—;939 ₽;920 ₽;13 917 ₽;114;5,0;Да;Да
2025-04-16;27 шт;224;2 150 ₽;57%;—;939 ₽;920 ₽;25 233 ₽;113;5,0;Да;Да
2025-04-15;7 шт;246;2 150 ₽;57%;—;927 ₽;908 ₽;6 429 ₽;112;5,0;Да;Да
2025-04-14;7 шт;249;2 150 ₽;57%;—;939 ₽;920 ₽;6 429 ₽;112;5,0;Да;Да
2025-04-13;5 шт;251;2 150 ₽;57%;—;939 ₽;920 ₽;4 611 ₽;111;5,0;Да;Да
2025-04-12;8 шт;254;2 150 ₽;57%;—;939 ₽;920 ₽;7 368 ₽;110;5,0;Да;Да
2025-04-11;8 шт;257;2 150 ₽;56%;—;955 ₽;935 ₽;7 375 ₽;109;5,0;Да;Да
2025-04-10;8 шт;258;2 150 ₽;56%;—;955 ₽;935 ₽;7 412 ₽;109;5,0;Да;Да
2025-04-09;8 шт;263;2 150 ₽;56%;—;955 ₽;935 ₽;7 460 ₽;107;5,0;Да;Да
2025-04-08;8 шт;185;2 150 ₽;56%;—;955 ₽;935 ₽;7 496 ₽;107;5,0;Да;Да
2025-04-07;11 шт;187;2 150 ₽;56%;—;955 ₽;935 ₽;10 265 ₽;107;5,0;Да;Да
2025-04-06;11 шт;193;2 150 ₽;56%;—;955 ₽;935 ₽;10 241 ₽;106;5,0;Да;Да
2025-04-05;12 шт;196;2 150 ₽;56%;—;955 ₽;935 ₽;11 196 ₽;106;5,0;Да;Да
2025-04-04;11 шт;200;2 150 ₽;56%;—;955 ₽;935 ₽;10 325 ₽;105;5,0;Да;Да
2025-04-03;13 шт;203;2 150 ₽;56%;—;955 ₽;935 ₽;12 247 ₽;102;5,0;Да;Нет
2025-04-02;3 шт;213;2 150 ₽;56%;—;955 ₽;935 ₽;2 793 ₽;102;5,0;Да;Да
2025-04-01;9 шт;209;2 150 ₽;57%;—;931 ₽;912 ₽;8 295 ₽;102;5,0;Да;Да
2025-03-31;4 шт;174;2 150 ₽;56%;—;955 ₽;935 ₽;3 772 ₽;101;5,0;Нет;Да
2025-03-30;5 шт;175;2 150 ₽;57%;—;943 ₽;924 ₽;4 595 ₽;101;5,0;Нет;Да
2025-03-29;6 шт;180;2 150 ₽;56%;—;955 ₽;935 ₽;5 646 ₽;99;5,0;Нет;Да
2025-03-28;5 шт;136;2 150 ₽;56%;—;955 ₽;935 ₽;4 655 ₽;99;5,0;Нет;Да
2025-03-27;1 шт;91;2 150 ₽;56%;—;955 ₽;935 ₽;919 ₽;98;5,0;Нет;Да
2025-03-26;6 шт;84;2 150 ₽;57%;—;943 ₽;924 ₽;5 670 ₽;98;5,0;Нет;Да
2025-03-25;7 шт;87;2 150 ₽;56%;—;955 ₽;935 ₽;6 577 ₽;96;5,0;Нет;Да
2025-03-24;6 шт;87;2 150 ₽;56%;—;955 ₽;935 ₽;5 682 ₽;95;5,0;Да;Нет
2025-03-23;7 шт;89;2 150 ₽;56%;—;955 ₽;935 ₽;6 601 ₽;93;5,0;Да;Нет
2025-03-22;8 шт;88;2 150 ₽;56%;—;955 ₽;935 ₽;7 616 ₽;93;5,0;Да;Нет
2025-03-21;21 шт;88;2 150 ₽;56%;—;955 ₽;935 ₽;19 719 ₽;90;5,0;Да;Нет
2025-03-20;30 шт;102;2 150 ₽;57%;—;939 ₽;920 ₽;27 354 ₽;89;5,0;Да;Нет
2025-03-19;24 шт;128;2 150 ₽;58%;—;905 ₽;886 ₽;21 404 ₽;89;5,0;Да;Нет
2025-03-18;25 шт;151;2 150 ₽;58%;—;905 ₽;886 ₽;22 151 ₽;88;5,0;Да;Нет
2025-03-17;12 шт;175;2 150 ₽;58%;—;905 ₽;886 ₽;10 690 ₽;88;5,0;Да;Нет
2025-03-16;24 шт;185;2 150 ₽;59%;—;888 ₽;870 ₽;21 312 ₽;88;5,0;Да;Нет
2025-03-15;11 шт;206;2 150 ₽;59%;—;888 ₽;870 ₽;9 724 ₽;87;5,0;Да;Нет
2025-03-14;14 шт;214;2 150 ₽;59%;—;888 ₽;870 ₽;11 959 ₽;87;5,0;Да;Нет
2025-03-13;15 шт;227;2 150 ₽;61%;—;855 ₽;837 ₽;12 561 ₽;87;5,0;Да;Нет
2025-03-12;5 шт;243;2 150 ₽;61%;—;844 ₽;0 ₽;4 220 ₽;87;5,0;Да;Нет
2025-03-11;7 шт;248;2 150 ₽;60%;—;844 ₽;827 ₽;5 908 ₽;103;5,0;Да;Нет
2025-03-10;7 шт;255;2 150 ₽;60%;—;844 ₽;827 ₽;5 908 ₽;101;5,0;Нет;Нет
2025-03-09;1 шт;260;2 150 ₽;60%;—;844 ₽;827 ₽;844 ₽;99;5,0;Нет;Нет
2025-03-08;0 шт;83;2 150 ₽;60%;—;844 ₽;827 ₽;0 ₽;99;5,0;Нет;Нет
2025-03-07;0 шт;23;2 150 ₽;60%;—;844 ₽;827 ₽;0 ₽;99;5,0;Нет;Нет
2025-03-06;0 шт;22;2 150 ₽;60%;—;844 ₽;827 ₽;0 ₽;98;5,0;Нет;Нет
2025-03-05;0 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;0 ₽;97;5,0;Нет;Нет
2025-03-04;0 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;0 ₽;96;5,0;Нет;Нет
2025-03-03;3 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;2 415 ₽;95;5,0;Нет;Нет
2025-03-02;0 шт;25;2 050 ₽;60%;—;805 ₽;788 ₽;0 ₽;93;5,0;Нет;Нет
2025-03-01;3 шт;25;2 050 ₽;60%;—;805 ₽;788 ₽;2 415 ₽;92;5,0;Нет;Нет
2025-02-28;1 шт;24;2 050 ₽;60%;—;805 ₽;788 ₽;805 ₽;91;5,0;Нет;Нет
2025-02-27;0 шт;24;2 050 ₽;61%;—;794 ₽;778 ₽;0 ₽;90;5,0;Нет;Нет
2025-02-26;0 шт;24;2 050 ₽;60%;—;805 ₽;788 ₽;0 ₽;87;5,0;Нет;Нет
2025-02-25;0 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;0 ₽;87;5,0;Нет;Нет
2025-02-24;1 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;805 ₽;99;5,0;Нет;Нет
2025-02-23;0 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;0 ₽;97;5,0;Нет;Нет
2025-02-22;3 шт;21;2 050 ₽;60%;—;805 ₽;788 ₽;2 415 ₽;95;5,0;Нет;Нет
2025-02-21;2 шт;22;2 050 ₽;60%;—;805 ₽;788 ₽;1 610 ₽;94;5,0;Нет;Нет
2025-02-20;1 шт;23;2 050 ₽;60%;—;805 ₽;788 ₽;805 ₽;92;5,0;Нет;Нет
2025-02-19;3 шт;23;2 050 ₽;61%;—;794 ₽;778 ₽;2 382 ₽;91;5,0;Нет;Нет
2025-02-18;0 шт;22;2 050 ₽;61%;—;794 ₽;778 ₽;0 ₽;90;5,0;Нет;Нет
2025-02-17;2 шт;20;2 050 ₽;61%;—;794 ₽;778 ₽;1 588 ₽;89;5,0;Нет;Нет
2025-02-16;3 шт;21;2 050 ₽;61%;—;794 ₽;778 ₽;2 382 ₽;87;5,0;Нет;Нет
2025-02-15;2 шт;21;2 050 ₽;60%;—;805 ₽;788 ₽;1 610 ₽;85;5,0;Нет;Нет
2025-02-14;0 шт;23;2 050 ₽;61%;—;794 ₽;778 ₽;0 ₽;83;5,0;Нет;Нет
2025-02-13;4 шт;23;2 050 ₽;61%;—;794 ₽;778 ₽;3 176 ₽;81;5,0;Нет;Нет
2025-02-12;3 шт;26;2 050 ₽;61%;—;794 ₽;778 ₽;2 382 ₽;80;5,0;Нет;Нет
2025-02-11;3 шт;27;2 050 ₽;61%;—;794 ₽;778 ₽;2 382 ₽;79;5,0;Нет;Нет
2025-02-10;2 шт;28;2 050 ₽;60%;—;805 ₽;788 ₽;1 610 ₽;77;5,0;Нет;Нет
2025-02-09;5 шт;27;2 050 ₽;61%;—;794 ₽;778 ₽;3 970 ₽;77;5,0;Нет;Нет
2025-02-08;3 шт;30;2 050 ₽;60%;—;805 ₽;788 ₽;2 415 ₽;74;5,0;Нет;Да
2025-02-07;5 шт;29;2 050 ₽;61%;—;794 ₽;778 ₽;3 970 ₽;73;5,0;Нет;Нет
2025-02-06;2 шт;33;2 050 ₽;60%;—;815 ₽;798 ₽;1 630 ₽;72;5,0;Нет;Нет
2025-02-05;7 шт;31;2 050 ₽;60%;—;805 ₽;788 ₽;5 635 ₽;70;5,0;Нет;Нет
2025-02-04;6 шт;35;2 050 ₽;60%;—;805 ₽;788 ₽;4 830 ₽;69;5,0;Нет;Нет
2025-02-03;5 шт;37;2 050 ₽;60%;—;805 ₽;788 ₽;4 025 ₽;68;5,0;Нет;Нет
2025-02-02;10 шт;39;2 050 ₽;60%;—;815 ₽;798 ₽;8 150 ₽;67;5,0;Нет;Нет
2025-02-01;11 шт;45;2 050 ₽;60%;—;815 ₽;798 ₽;8 965 ₽;67;5,0;Нет;Нет
2025-01-31;7 шт;56;2 050 ₽;60%;—;805 ₽;788 ₽;5 635 ₽;62;5,0;Нет;Нет
2025-01-30;14 шт;61;2 050 ₽;60%;—;815 ₽;798 ₽;11 410 ₽;61;5,0;Нет;Нет
2025-01-29;11 шт;72;2 050 ₽;60%;—;815 ₽;798 ₽;8 965 ₽;59;5,0;Нет;Нет
