Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-08-25;31 шт;245;2 145 ₽;61%;—;846 ₽;829 ₽;25 226 ₽;537;5,0;Нет;Да
2025-08-24;28 шт;246;2 145 ₽;64%;—;791 ₽;775 ₽;22 519 ₽;535;5,0;Нет;Да
2025-08-23;32 шт;214;2 145 ₽;61%;—;844 ₽;827 ₽;27 059 ₽;533;5,0;Нет;Да
2025-08-22;20 шт;234;2 145 ₽;60%;—;861 ₽;843 ₽;17 220 ₽;532;5,0;Нет;Да
2025-08-21;28 шт;141;2 145 ₽;60%;—;861 ₽;843 ₽;24 108 ₽;529;5,0;Нет;Да
2025-08-20;36 шт;123;2 145 ₽;60%;—;861 ₽;843 ₽;30 740 ₽;528;5,0;Нет;Да
2025-08-19;31 шт;143;2 145 ₽;62%;—;823 ₽;806 ₽;25 190 ₽;526;5,0;Нет;Да
2025-08-18;34 шт;163;2 165 ₽;63%;—;806 ₽;789 ₽;26 938 ₽;524;5,0;Нет;Да
2025-08-17;20 шт;192;2 165 ₽;65%;—;779 ₽;763 ₽;15 580 ₽;519;5,0;Нет;Да
2025-08-16;34 шт;161;2 165 ₽;65%;—;779 ₽;763 ₽;26 406 ₽;516;5,0;Нет;Да
2025-08-15;34 шт;184;2 165 ₽;65%;—;779 ₽;763 ₽;26 629 ₽;515;5,0;Нет;Да
2025-08-14;28 шт;175;2 165 ₽;65%;—;769 ₽;753 ₽;22 120 ₽;510;5,0;Нет;Да
2025-08-13;27 шт;192;2 165 ₽;64%;—;785 ₽;769 ₽;21 330 ₽;508;5,0;Нет;Да
2025-08-12;21 шт;206;2 165 ₽;64%;—;785 ₽;769 ₽;16 590 ₽;507;5,0;Нет;Да
2025-08-11;22 шт;186;2 165 ₽;64%;—;785 ₽;769 ₽;17 380 ₽;502;5,0;Нет;Да
2025-08-10;29 шт;197;2 165 ₽;64%;—;790 ₽;758 ₽;22 910 ₽;500;5,0;Нет;Да
2025-08-09;21 шт;217;2 165 ₽;64%;—;790 ₽;758 ₽;16 590 ₽;498;5,0;Нет;Да
2025-08-08;17 шт;205;2 165 ₽;64%;—;790 ₽;758 ₽;13 430 ₽;494;5,0;Нет;Да
2025-08-07;11 шт;209;2 165 ₽;64%;—;785 ₽;769 ₽;8 690 ₽;492;5,0;Нет;Да
2025-08-06;23 шт;210;2 165 ₽;64%;—;790 ₽;769 ₽;18 170 ₽;485;5,0;Нет;Да
2025-08-05;30 шт;224;2 165 ₽;64%;—;790 ₽;769 ₽;23 700 ₽;483;5,0;Нет;Да
2025-08-04;24 шт;234;2 165 ₽;65%;—;763 ₽;747 ₽;18 960 ₽;481;5,0;Нет;Да
2025-08-03;35 шт;241;2 165 ₽;64%;—;790 ₽;747 ₽;27 650 ₽;481;5,0;Нет;Да
2025-08-02;23 шт;263;2 165 ₽;64%;—;790 ₽;747 ₽;18 170 ₽;479;5,0;Нет;Да
2025-08-01;19 шт;280;2 165 ₽;64%;—;790 ₽;737 ₽;15 076 ₽;476;5,0;Нет;Да
2025-07-31;21 шт;281;2 165 ₽;66%;—;757 ₽;741 ₽;16 192 ₽;476;5,0;Нет;Да
2025-07-30;24 шт;243;2 165 ₽;64%;—;790 ₽;774 ₽;18 889 ₽;475;5,0;Нет;Да
2025-07-29;31 шт;258;2 165 ₽;65%;—;768 ₽;752 ₽;24 189 ₽;471;5,0;Нет;Да
2025-07-28;25 шт;275;2 165 ₽;65%;—;772 ₽;756 ₽;20 200 ₽;467;5,0;Нет;Да
2025-07-27;14 шт;290;2 165 ₽;63%;—;810 ₽;793 ₽;10 854 ₽;466;5,0;Нет;Да
2025-07-26;29 шт;235;2 165 ₽;65%;—;768 ₽;752 ₽;22 621 ₽;466;5,0;Нет;Да
2025-07-25;31 шт;246;2 165 ₽;66%;—;746 ₽;731 ₽;23 720 ₽;463;5,0;Нет;Да
2025-07-24;28 шт;203;2 165 ₽;65%;—;768 ₽;752 ₽;21 714 ₽;462;5,0;Нет;Да
2025-07-23;27 шт;183;2 165 ₽;64%;—;790 ₽;774 ₽;21 128 ₽;455;5,0;Нет;Да
2025-07-22;40 шт;202;2 165 ₽;65%;—;768 ₽;752 ₽;31 023 ₽;450;5,0;Нет;Да
2025-07-21;34 шт;234;2 180 ₽;65%;—;784 ₽;768 ₽;26 769 ₽;450;5,0;Нет;Да
2025-07-20;28 шт;252;2 180 ₽;64%;—;800 ₽;784 ₽;22 004 ₽;447;5,0;Нет;Да
2025-07-19;35 шт;179;2 180 ₽;65%;—;773 ₽;757 ₽;27 569 ₽;444;5,0;Нет;Да
2025-07-18;24 шт;161;2 180 ₽;64%;—;793 ₽;777 ₽;18 757 ₽;436;5,0;Нет;Да
2025-07-17;28 шт;169;2 180 ₽;64%;—;789 ₽;773 ₽;21 761 ₽;436;5,0;Нет;Да
2025-07-16;39 шт;183;2 210 ₽;65%;—;779 ₽;763 ₽;30 619 ₽;436;5,0;Нет;Да
2025-07-15;40 шт;212;2 210 ₽;65%;—;790 ₽;774 ₽;31 028 ₽;435;5,0;Нет;Да
2025-07-14;33 шт;238;2 210 ₽;65%;—;774 ₽;758 ₽;25 374 ₽;431;5,0;Нет;Да
2025-07-13;26 шт;261;2 210 ₽;66%;—;763 ₽;747 ₽;20 159 ₽;426;5,0;Нет;Да
2025-07-12;32 шт;279;2 210 ₽;65%;—;774 ₽;758 ₽;24 948 ₽;424;5,0;Нет;Да
2025-07-11;21 шт;298;2 210 ₽;65%;—;784 ₽;768 ₽;16 581 ₽;423;5,0;Нет;Да
2025-07-10;34 шт;259;2 210 ₽;66%;—;768 ₽;752 ₽;26 279 ₽;421;5,0;Нет;Да
2025-07-09;25 шт;211;2 210 ₽;66%;—;753 ₽;737 ₽;19 290 ₽;419;5,0;Нет;Да
2025-07-08;37 шт;221;2 200 ₽;66%;—;760 ₽;744 ₽;27 880 ₽;416;5,0;Нет;Да
2025-07-07;48 шт;245;2 170 ₽;68%;—;703 ₽;688 ₽;34 111 ₽;415;5,0;Нет;Да
2025-07-06;36 шт;281;2 200 ₽;68%;—;712 ₽;697 ₽;27 403 ₽;415;5,0;Нет;Да
2025-07-05;36 шт;239;2 150 ₽;65%;—;763 ₽;747 ₽;27 565 ₽;414;5,0;Нет;Да
2025-07-04;39 шт;158;2 150 ₽;66%;—;747 ₽;732 ₽;29 711 ₽;414;5,0;Нет;Да
2025-07-03;17 шт;191;2 150 ₽;65%;—;758 ₽;742 ₽;12 929 ₽;412;5,0;Нет;Да
2025-07-02;42 шт;199;2 150 ₽;65%;—;758 ₽;742 ₽;31 917 ₽;409;5,0;Нет;Да
2025-07-01;22 шт;128;2 150 ₽;66%;—;743 ₽;728 ₽;16 476 ₽;1 141;5,0;Нет;Да
2025-06-30;26 шт;77;2 150 ₽;66%;—;743 ₽;728 ₽;19 358 ₽;1 139;5,0;Нет;Да
2025-06-29;31 шт;89;2 150 ₽;66%;—;743 ₽;728 ₽;23 187 ₽;1 137;5,0;Нет;Да
2025-06-28;17 шт;41;2 150 ₽;65%;—;769 ₽;753 ₽;13 362 ₽;1 129;5,0;Нет;Да
2025-06-27;20 шт;44;2 150 ₽;64%;—;789 ₽;773 ₽;15 709 ₽;1 126;5,0;Нет;Да
2025-06-26;48 шт;53;2 150 ₽;64%;—;784 ₽;768 ₽;37 466 ₽;1 123;5,0;Нет;Да
2025-06-25;39 шт;93;2 150 ₽;65%;—;769 ₽;753 ₽;30 106 ₽;1 118;5,0;Нет;Да
2025-06-24;45 шт;123;2 150 ₽;65%;—;769 ₽;753 ₽;34 606 ₽;1 114;5,0;Нет;Да
2025-06-23;28 шт;156;2 150 ₽;65%;—;758 ₽;742 ₽;21 372 ₽;1 112;5,0;Нет;Да
2025-06-22;42 шт;174;2 150 ₽;65%;—;763 ₽;747 ₽;31 715 ₽;1 111;5,0;Нет;Да
2025-06-21;14 шт;35;2 150 ₽;67%;—;720 ₽;705 ₽;10 389 ₽;1 110;5,0;Нет;Да
2025-06-20;13 шт;40;2 150 ₽;66%;—;740 ₽;725 ₽;9 981 ₽;1 103;5,0;Нет;Да
2025-06-19;17 шт;44;2 170 ₽;66%;—;747 ₽;732 ₽;12 895 ₽;1 099;5,0;Нет;Да
2025-06-18;8 шт;57;2 180 ₽;66%;—;744 ₽;729 ₽;6 046 ₽;1 092;5,0;Нет;Да
2025-06-17;32 шт;60;2 185 ₽;67%;—;742 ₽;727 ₽;23 790 ₽;1 086;5,0;Нет;Да
2025-06-16;25 шт;81;2 185 ₽;67%;—;742 ₽;727 ₽;18 693 ₽;1 082;5,0;Нет;Да
2025-06-15;22 шт;95;2 170 ₽;66%;—;741 ₽;726 ₽;16 217 ₽;1 075;5,0;Нет;Да
2025-06-14;8 шт;59;2 155 ₽;66%;—;739 ₽;724 ₽;5 971 ₽;1 074;5,0;Нет;Да
2025-06-13;26 шт;60;2 155 ₽;67%;—;728 ₽;713 ₽;18 886 ₽;1 069;5,0;Нет;Да
2025-06-12;32 шт;81;2 165 ₽;66%;—;742 ₽;727 ₽;24 175 ₽;1 066;5,0;Нет;Да
2025-06-11;31 шт;104;2 185 ₽;67%;—;742 ₽;727 ₽;23 710 ₽;1 060;5,0;Нет;Да
2025-06-10;34 шт;128;2 200 ₽;66%;—;748 ₽;733 ₽;24 723 ₽;1 059;5,0;Нет;Да
2025-06-09;24 шт;156;2 220 ₽;67%;—;739 ₽;724 ₽;18 266 ₽;1 053;5,0;Нет;Нет
2025-06-08;18 шт;130;2 190 ₽;67%;—;740 ₽;725 ₽;13 593 ₽;1 048;5,0;Нет;Нет
2025-06-07;9 шт;42;2 190 ₽;66%;—;755 ₽;739 ₽;7 015 ₽;1 041;5,0;Нет;Нет
2025-06-06;10 шт;43;2 190 ₽;66%;—;748 ₽;733 ₽;7 538 ₽;1 037;5,0;Нет;Нет
2025-06-05;19 шт;48;2 190 ₽;66%;—;751 ₽;735 ₽;14 220 ₽;1 033;5,0;Нет;Да
2025-06-04;16 шт;55;2 190 ₽;66%;—;766 ₽;750 ₽;12 318 ₽;1 032;5,0;Нет;Нет
2025-06-03;13 шт;65;2 190 ₽;66%;—;761 ₽;745 ₽;10 154 ₽;1 026;5,0;Нет;Нет
2025-06-02;15 шт;68;2 190 ₽;66%;—;755 ₽;739 ₽;11 640 ₽;1 021;5,0;Нет;Нет
2025-06-01;18 шт;76;2 190 ₽;66%;—;762 ₽;746 ₽;14 165 ₽;1 020;5,0;Нет;Нет
2025-05-31;9 шт;90;2 190 ₽;65%;—;774 ₽;758 ₽;6 927 ₽;1 018;5,0;Нет;Нет
2025-05-30;12 шт;33;2 190 ₽;67%;—;740 ₽;725 ₽;9 137 ₽;1 013;5,0;Нет;Нет
2025-05-29;17 шт;36;2 190 ₽;66%;—;766 ₽;750 ₽;13 000 ₽;1 008;5,0;Нет;Нет
2025-05-28;10 шт;44;2 190 ₽;64%;—;809 ₽;792 ₽;8 350 ₽;1 003;5,0;Нет;Да
2025-05-27;22 шт;45;2 190 ₽;64%;—;809 ₽;792 ₽;18 178 ₽;1 003;5,0;Нет;Да
2025-05-26;26 шт;54;2 190 ₽;66%;—;752 ₽;736 ₽;20 877 ₽;995;5,0;Нет;Да
2025-05-25;23 шт;67;2 190 ₽;65%;—;774 ₽;758 ₽;19 188 ₽;990;5,0;Нет;Да
2025-05-24;22 шт;46;2 190 ₽;64%;—;804 ₽;787 ₽;18 476 ₽;986;5,0;Нет;Да
2025-05-23;25 шт;40;2 190 ₽;64%;—;804 ₽;787 ₽;20 160 ₽;982;5,0;Нет;Да
2025-05-22;14 шт;19;2 190 ₽;64%;—;789 ₽;773 ₽;11 188 ₽;979;5,0;Нет;Да
2025-05-21;21 шт;25;2 190 ₽;65%;—;774 ₽;758 ₽;16 604 ₽;973;5,0;Нет;Да
2025-05-20;40 шт;37;2 190 ₽;65%;—;773 ₽;757 ₽;31 683 ₽;964;5,0;Нет;Да
2025-05-19;38 шт;70;2 190 ₽;65%;—;783 ₽;767 ₽;29 504 ₽;964;5,0;Нет;Да
2025-05-18;35 шт;99;2 190 ₽;65%;—;788 ₽;772 ₽;28 027 ₽;960;5,0;Нет;Да
2025-05-17;25 шт;121;2 190 ₽;63%;—;819 ₽;802 ₽;21 042 ₽;953;5,0;Нет;Нет
2025-05-16;32 шт;131;2 190 ₽;65%;—;785 ₽;769 ₽;24 836 ₽;946;5,0;Нет;Да
2025-05-15;36 шт;155;2 190 ₽;66%;—;759 ₽;743 ₽;28 129 ₽;944;5,0;Нет;Нет
2025-05-14;28 шт;179;2 190 ₽;66%;—;766 ₽;750 ₽;21 664 ₽;939;5,0;Нет;Да
2025-05-13;32 шт;203;2 190 ₽;65%;—;772 ₽;756 ₽;25 049 ₽;934;5,0;Нет;Нет
2025-05-12;32 шт;222;2 190 ₽;67%;—;740 ₽;725 ₽;24 886 ₽;930;5,0;Нет;Нет
2025-05-11;27 шт;137;2 190 ₽;66%;—;761 ₽;745 ₽;20 410 ₽;928;5,0;Нет;Нет
2025-05-10;22 шт;85;2 190 ₽;67%;—;740 ₽;725 ₽;16 764 ₽;926;5,0;Нет;Нет
2025-05-09;19 шт;39;2 190 ₽;67%;—;735 ₽;720 ₽;14 748 ₽;925;5,0;Нет;Нет
2025-05-08;12 шт;57;2 190 ₽;66%;—;756 ₽;740 ₽;9 284 ₽;921;5,0;Нет;Нет
2025-05-07;27 шт;62;2 190 ₽;66%;—;746 ₽;731 ₽;20 790 ₽;919;5,0;Нет;Нет
2025-05-06;24 шт;81;2 190 ₽;66%;—;756 ₽;740 ₽;18 452 ₽;909;5,0;Нет;Нет
2025-05-05;29 шт;95;2 190 ₽;66%;—;756 ₽;740 ₽;22 446 ₽;907;5,0;Нет;Нет
2025-05-04;27 шт;104;2 190 ₽;65%;—;767 ₽;751 ₽;21 178 ₽;902;5,0;Нет;Нет
2025-05-03;24 шт;120;2 190 ₽;66%;—;756 ₽;740 ₽;18 447 ₽;900;5,0;Нет;Нет
2025-05-02;12 шт;26;2 190 ₽;65%;—;767 ₽;751 ₽;9 411 ₽;891;5,0;Нет;Нет
2025-05-01;26 шт;25;2 190 ₽;65%;—;788 ₽;772 ₽;20 548 ₽;887;5,0;Нет;Нет
2025-04-30;29 шт;43;2 190 ₽;65%;—;788 ₽;772 ₽;22 871 ₽;887;5,0;Нет;Нет
2025-04-29;11 шт;16;2 190 ₽;65%;—;788 ₽;772 ₽;8 604 ₽;887;5,0;Нет;Нет
2025-04-28;23 шт;19;2 190 ₽;65%;—;782 ₽;766 ₽;18 343 ₽;884;5,0;Нет;Да
2025-04-27;36 шт;31;2 190 ₽;63%;—;813 ₽;796 ₽;29 257 ₽;881;5,0;Нет;Да
2025-04-26;51 шт;61;2 190 ₽;63%;—;813 ₽;796 ₽;39 055 ₽;877;5,0;Нет;Да
2025-04-25;36 шт;39;2 190 ₽;64%;—;795 ₽;779 ₽;28 520 ₽;872;5,0;Нет;Да
2025-04-24;11 шт;18;2 190 ₽;64%;—;809 ₽;792 ₽;8 495 ₽;869;5,0;Нет;Да
2025-04-23;40 шт;25;2 190 ₽;65%;—;785 ₽;769 ₽;31 400 ₽;865;5,0;Нет;Да
2025-04-22;14 шт;30;2 190 ₽;65%;—;785 ₽;769 ₽;11 092 ₽;865;5,0;Нет;Да
2025-04-21;24 шт;35;2 190 ₽;64%;—;802 ₽;785 ₽;18 891 ₽;860;5,0;Нет;Да
2025-04-20;42 шт;54;2 190 ₽;65%;—;775 ₽;759 ₽;32 470 ₽;856;5,0;Нет;Да
2025-04-19;13 шт;12;2 190 ₽;65%;—;775 ₽;759 ₽;9 945 ₽;854;5,0;Нет;Да
2025-04-18;10 шт;15;2 190 ₽;65%;—;768 ₽;752 ₽;7 721 ₽;851;5,0;Нет;Да
2025-04-17;9 шт;18;2 190 ₽;65%;—;785 ₽;769 ₽;6 930 ₽;850;5,0;Нет;Да
2025-04-16;15 шт;22;2 190 ₽;65%;—;768 ₽;752 ₽;11 636 ₽;845;5,0;Нет;Да
2025-04-15;18 шт;34;2 190 ₽;65%;—;785 ₽;769 ₽;13 850 ₽;842;5,0;Нет;Да
2025-04-14;29 шт;45;2 190 ₽;65%;—;785 ₽;769 ₽;22 241 ₽;837;5,0;Нет;Да
2025-04-13;20 шт;72;2 200 ₽;65%;—;772 ₽;756 ₽;15 200 ₽;833;5,0;Нет;Да
2025-04-12;14 шт;87;2 200 ₽;65%;—;772 ₽;756 ₽;10 872 ₽;831;5,0;Нет;Да
2025-04-11;15 шт;94;2 200 ₽;64%;—;806 ₽;789 ₽;11 579 ₽;825;5,0;Нет;Да
2025-04-10;15 шт;104;2 200 ₽;65%;—;789 ₽;773 ₽;11 127 ₽;823;5,0;Нет;Да
2025-04-09;15 шт;114;2 190 ₽;63%;—;819 ₽;802 ₽;11 647 ₽;819;5,0;Нет;Да
2025-04-08;14 шт;119;2 190 ₽;65%;—;785 ₽;769 ₽;10 830 ₽;817;5,0;Нет;Да
2025-04-07;20 шт;125;2 190 ₽;65%;—;785 ₽;769 ₽;15 489 ₽;814;5,0;Нет;Да
2025-04-06;18 шт;138;2 190 ₽;64%;—;802 ₽;785 ₽;13 985 ₽;809;5,0;Нет;Да
2025-04-05;16 шт;148;2 190 ₽;65%;—;785 ₽;769 ₽;12 194 ₽;808;5,0;Нет;Да
2025-04-04;13 шт;135;2 190 ₽;65%;—;768 ₽;752 ₽;10 108 ₽;807;5,0;Нет;Нет
2025-04-03;6 шт;141;2 190 ₽;63%;—;819 ₽;802 ₽;4 719 ₽;798;5,0;Нет;Да
2025-04-02;9 шт;136;2 190 ₽;65%;—;785 ₽;769 ₽;6 986 ₽;798;5,0;Нет;Да
2025-04-01;13 шт;135;2 190 ₽;65%;—;782 ₽;766 ₽;10 071 ₽;796;5,0;Нет;Да
2025-03-31;9 шт;141;2 190 ₽;65%;—;775 ₽;759 ₽;7 069 ₽;794;5,0;Нет;Да
2025-03-30;12 шт;82;2 190 ₽;64%;—;809 ₽;792 ₽;9 527 ₽;793;5,0;Нет;Да
2025-03-29;22 шт;86;2 190 ₽;63%;—;819 ₽;802 ₽;17 928 ₽;787;5,0;Нет;Да
2025-03-28;19 шт;102;2 190 ₽;62%;—;837 ₽;820 ₽;15 369 ₽;786;5,0;Нет;Да
2025-03-27;8 шт;27;2 190 ₽;63%;—;819 ₽;802 ₽;6 387 ₽;780;5,0;Нет;Да
2025-03-26;18 шт;32;2 190 ₽;63%;—;819 ₽;802 ₽;14 556 ₽;779;5,0;Нет;Да
2025-03-25;18 шт;45;2 190 ₽;63%;—;819 ₽;802 ₽;14 338 ₽;779;5,0;Нет;Да
2025-03-24;17 шт;57;2 190 ₽;64%;—;802 ₽;785 ₽;13 494 ₽;774;5,0;Нет;Да
2025-03-23;30 шт;66;2 190 ₽;64%;—;802 ₽;785 ₽;23 800 ₽;772;5,0;Нет;Да
2025-03-22;20 шт;87;2 190 ₽;64%;—;802 ₽;785 ₽;16 124 ₽;771;5,0;Нет;Да
2025-03-21;8 шт;49;2 190 ₽;64%;—;802 ₽;785 ₽;6 340 ₽;764;5,0;Нет;Нет
2025-03-20;20 шт;53;2 190 ₽;63%;—;819 ₽;802 ₽;16 320 ₽;759;5,0;Нет;Да
2025-03-19;21 шт;68;2 190 ₽;63%;—;819 ₽;802 ₽;16 972 ₽;752;5,0;Нет;Нет
2025-03-18;22 шт;86;2 190 ₽;63%;—;819 ₽;802 ₽;17 451 ₽;750;5,0;Нет;Да
2025-03-17;18 шт;104;2 190 ₽;64%;—;802 ₽;785 ₽;14 129 ₽;748;5,0;Нет;Да
2025-03-16;27 шт;115;2 190 ₽;65%;—;785 ₽;769 ₽;21 518 ₽;747;5,0;Нет;Да
2025-03-15;17 шт;135;2 190 ₽;64%;—;802 ₽;785 ₽;13 606 ₽;744;5,0;Нет;Нет
2025-03-14;22 шт;68;2 190 ₽;63%;—;819 ₽;802 ₽;17 789 ₽;741;5,0;Нет;Да
2025-03-13;14 шт;84;2 190 ₽;63%;—;819 ₽;802 ₽;11 334 ₽;739;5,0;Нет;Да
2025-03-12;12 шт;36;2 190 ₽;63%;—;826 ₽;0 ₽;9 665 ₽;736;5,0;Нет;Да
2025-03-11;17 шт;45;2 190 ₽;63%;—;809 ₽;792 ₽;13 753 ₽;735;5,0;Нет;Да
2025-03-10;17 шт;56;2 190 ₽;63%;—;809 ₽;792 ₽;13 753 ₽;725;5,0;Нет;Да
2025-03-09;12 шт;30;2 190 ₽;63%;—;809 ₽;792 ₽;9 708 ₽;724;5,0;Нет;Да
2025-03-08;5 шт;18;2 145 ₽;60%;—;847 ₽;830 ₽;4 235 ₽;721;5,0;Нет;Да
2025-03-07;4 шт;19;2 145 ₽;60%;—;858 ₽;840 ₽;3 432 ₽;721;5,0;Нет;Да
2025-03-06;5 шт;19;2 145 ₽;60%;—;858 ₽;840 ₽;4 290 ₽;711;5,0;Нет;Да
2025-03-05;5 шт;20;2 145 ₽;60%;—;858 ₽;840 ₽;4 290 ₽;705;5,0;Нет;Да
2025-03-04;10 шт;19;2 145 ₽;60%;—;858 ₽;840 ₽;8 580 ₽;703;5,0;Нет;Да
2025-03-03;6 шт;25;2 145 ₽;60%;—;858 ₽;840 ₽;5 148 ₽;699;5,0;Нет;Да
2025-03-02;8 шт;24;2 145 ₽;59%;—;875 ₽;857 ₽;7 000 ₽;696;5,0;Нет;Да
2025-03-01;6 шт;29;2 145 ₽;60%;—;852 ₽;834 ₽;5 112 ₽;690;5,0;Нет;Да
2025-02-28;4 шт;27;2 145 ₽;60%;—;858 ₽;840 ₽;3 432 ₽;688;5,0;Нет;Да
2025-02-27;7 шт;26;2 145 ₽;60%;—;847 ₽;830 ₽;5 929 ₽;686;5,0;Нет;Да
2025-02-26;8 шт;26;2 145 ₽;60%;—;858 ₽;840 ₽;6 864 ₽;684;5,0;Нет;Да
2025-02-25;14 шт;30;2 145 ₽;61%;—;825 ₽;808 ₽;11 550 ₽;680;5,0;Нет;Да
2025-02-24;18 шт;41;2 145 ₽;61%;—;825 ₽;808 ₽;14 850 ₽;677;5,0;Нет;Да
2025-02-23;17 шт;52;2 145 ₽;61%;—;825 ₽;808 ₽;14 025 ₽;676;5,0;Нет;Да
2025-02-22;22 шт;64;2 175 ₽;62%;—;820 ₽;803 ₽;18 040 ₽;670;5,0;Нет;Да
2025-02-21;14 шт;48;2 175 ₽;62%;—;820 ₽;803 ₽;11 480 ₽;667;5,0;Нет;Да
2025-02-20;8 шт;25;2 175 ₽;61%;—;837 ₽;820 ₽;6 696 ₽;660;5,0;Нет;Да
2025-02-19;9 шт;29;2 185 ₽;62%;—;830 ₽;813 ₽;7 470 ₽;658;5,0;Нет;Да
2025-02-18;9 шт;37;2 190 ₽;60%;—;860 ₽;842 ₽;7 740 ₽;651;5,0;Нет;Да
2025-02-17;9 шт;38;2 190 ₽;61%;—;848 ₽;831 ₽;7 632 ₽;648;5,0;Нет;Да
2025-02-16;18 шт;43;2 190 ₽;61%;—;848 ₽;831 ₽;15 264 ₽;637;5,0;Нет;Да
2025-02-15;16 шт;59;2 200 ₽;61%;—;847 ₽;830 ₽;13 552 ₽;633;5,0;Нет;Да
2025-02-14;17 шт;57;2 190 ₽;61%;—;848 ₽;831 ₽;14 416 ₽;629;5,0;Нет;Да
2025-02-13;8 шт;70;2 190 ₽;61%;—;848 ₽;831 ₽;6 784 ₽;625;5,0;Нет;Да
2025-02-12;5 шт;50;2 190 ₽;62%;—;832 ₽;815 ₽;4 160 ₽;623;5,0;Нет;Да
2025-02-11;12 шт;55;2 220 ₽;62%;—;826 ₽;809 ₽;9 912 ₽;619;5,0;Нет;Да
2025-02-10;14 шт;64;2 200 ₽;61%;—;847 ₽;830 ₽;11 858 ₽;612;5,0;Нет;Да
2025-02-09;9 шт;76;2 200 ₽;62%;—;836 ₽;819 ₽;7 524 ₽;608;5,0;Нет;Да
2025-02-08;11 шт;80;2 200 ₽;62%;—;830 ₽;813 ₽;9 130 ₽;605;5,0;Нет;Да
2025-02-07;20 шт;76;2 200 ₽;61%;—;847 ₽;830 ₽;16 940 ₽;602;5,0;Нет;Да
2025-02-06;15 шт;90;2 200 ₽;61%;—;840 ₽;823 ₽;12 600 ₽;599;5,0;Нет;Да
2025-02-05;11 шт;105;2 185 ₽;62%;—;824 ₽;807 ₽;9 064 ₽;590;5,0;Нет;Да
2025-02-04;16 шт;113;2 200 ₽;62%;—;836 ₽;819 ₽;13 376 ₽;585;5,0;Нет;Да
2025-02-03;9 шт;123;2 200 ₽;62%;—;830 ₽;813 ₽;7 470 ₽;583;5,0;Нет;Да
2025-02-02;18 шт;113;2 200 ₽;62%;—;823 ₽;806 ₽;14 814 ₽;581;5,0;Нет;Да
